序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
55,"
                                                                                                    包括工体北路、三环辅路（安贞桥-太阳宫桥）在内的2012年第二批道路大修工程已全部开工。                                            ", 2012-8-22 14:49,7,4,赞,政府版微博,yykXKnS8h
56,"
                                                                                                    北京电信3G信号覆盖10条地铁线！                                            ", 2012-8-22 13:53,5,2,2,皮皮时光机,yykAN3VZ3
57,"
                                                                                                    “公德接力”微活动将延长时间至9月7日，大家赶紧参与吧！                                            ", 2012-8-22 11:21,2,3,赞,皮皮时光机,yyjB4rdzB
58,"
                                                                                                    #魅力朝阳#【“最美朝阳”摄影大赛】摄影爱好者们，“最美朝阳”摄影大赛正在举办，不要错过哦！只要您的作品能展现朝阳区特色景观、特色街区和精彩瞬间，充分展现丰富多彩的朝阳生活，就赶紧投稿吧！投稿截止日期为8月31日，投稿邮箱：zuimeichaoyang@126.com 。详情点击：O网页链接 ​​​​                                            ", 2012-8-22 09:23,33,5,赞,皮皮时光机,yyiPcvNUv
59,"
                                                                                                    #人文朝阳#【三里屯小居民办跳蚤市场】为锻炼孩子们的沟通能力，增强他们的环保意识，近日，朝阳区三里屯街道举办闲置物品交换活动。毛绒玩偶、漫画书、变形金刚、小饰品……活动中，30多位社区小居民聚集在世茂百货南广场，布置好摊位，当起了“小老板”。 ​​​​                                            ", 2012-8-21 15:01,3,3,1,微博 weibo.com,yybCb6kBZ
60,"
                                                                                                    即日起至10月31日，公安部将开展机动车涉牌涉证违法集中整治。                                            ", 2012-8-21 14:08,3,1,赞,微博 weibo.com,yybgE3oQO
61,"
                                                                                                    #共同关注#【大学生招聘周提供百万岗位】从昨天起至本月26日，“2012年高校毕业生就业服务网络招聘周”举行。通过全国招聘信息公共服务网（www.cjob.gov.cn），可以查询到全国30个省（区、市）近4万家用人单位的100多万个就业岗位信息，其中专门针对应届高校毕业生的招聘岗位达50万个。 ​​​​                                            ", 2012-8-21 14:02,3,评论,赞,微博 weibo.com,yybe9eTHo
62,"
                                                                                                    #共同关注#【10号线进行换乘施工 双井站东南口将封闭】为配合7号线与10号线换乘施工，北京地铁公司定于8月25日开始封闭10号线双井站C（东南）出入口。该出入口封闭期间，地铁站将在站内外张贴通告提示乘客，并调整车站相关导向标识。大家要留意哦！ ​​​​                                            ", 2012-8-21 12:06,11,4,赞,微博 weibo.com,yyat4CiKy
63,"
                                                                                                    #魅力朝阳#【 奥园“夏日广场” 文艺节目送凉爽】 奥林匹克公园夏日文化广场昨天在奥运景观大道拉开帷幕，来自海政文工团、吴桥杂技团等专业团体的文艺工作者为观众献上独唱、杂技、舞蹈等精彩的文艺节目，让市民在悠扬的乐声中度过一个凉爽的夏日。（李继辉 摄） ​​​​                                            ", 2012-8-21 11:33,3,1,赞,微博 weibo.com,yyafF7Hoz
64,"
                                                                                                    #魅力朝阳#【“力学奥林匹克”首次落户中国】昨天，第23届世界力学家大会在国家会议中心开幕。来自66个国家和地区的1500余名代表就力学前沿问题展开交流。这项力学界最具影响力的国际会议始于1924年，四年一次。自钱学森等老一辈科学家开始，我国几代力学人经过20余年努力才获得举办权。 ​​​​                                            ", 2012-8-21 11:02,2,评论,赞,微博 weibo.com,yya36eqKF
65,"
                                                                                                    回忆下你与共青团有关的青春故事，与大家一起分享吧！[群体围观]                                            ", 2012-8-21 09:14,7,评论,2,政府版微博,yy9lpc9Ni
66,"
                                                                                                    出行注意安全！                                            ", 2012-8-20 16:25,2,评论,赞,微博 weibo.com,yy2JQ1XUa
67,"
                                                                                                    #人文朝阳#【党员专家送健康】近日，朝阳医院与人民日报社工会、健康时报联合举办了党员专家送健康活动。朝阳医院八个科室十余名党员专家在人民日报社院内为群众义诊。 ​​​​                                            ", 2012-8-20 16:00,5,2,赞,微博 weibo.com,yy2ztDwlD
68,"
                                                                                                    #给您提个醒#【别让孩子边吃边玩】近日，一个女孩因为被瓜子卡住了气管导致呼吸困难，送到医院时已经昏迷，脸色苍白，嘴唇发紫。医生直接为患儿手术，用了10分钟将卡住孩子气管的一颗酱油瓜子取出。医生提醒，暑假期间，家长一定要注意别让孩子边吃边玩。 ​​​​                                            ", 2012-8-20 15:34,26,8,赞,微博 weibo.com,yy2p124NB
69,"
                                                                                                    关注天气！注意防雷防雨。[闪电]                                            ", 2012-8-20 14:58,8,2,赞,微博 weibo.com,yy2ahmrfd
70,"
                                                                                                    #暑期，学生在社区成长#【奥运村开“快乐暑期”跳蚤市场】奥运村双泉社区组织辖区的中小学生开展了“快乐暑期”跳蚤市场交易会活动。活动当天，孩子们带来自己收藏的书籍、文具、玩具、手工制品等物品，在跳蚤市场上进行交易或者交换。孩子们在得到物品的同时也得到爱心，还锻炼了自己的人际交往能力。 ​​​​                                            ", 2012-8-20 14:57,1,评论,赞,微博 weibo.com,yy29MDiai
71,"
                                                                                                    #暑期，学生在社区成长#【平房军营体验军规铁律】平房定福家园南社区组织社区青少年来到驻地武警某部开展暑期活动。整齐划一的队伍、训练有素的战士，让青少年看到了部队威严的军容，以及铁一般的纪律。战士们吃苦耐劳、艰苦朴素的作风对孩子们学会独立，养成良好的生活习惯将起到一定的帮助。 ​​​​                                            ", 2012-8-20 14:56,转发,评论,赞,微博 weibo.com,yy29laBcX
72,"
                                                                                                    #暑期，学生在社区成长#【 双井邮票赏析感悟“北京精神”】 双井街道举办了“一日集邮夏令营”活动，参与活动的人群中最小的5岁，最大的16岁。在邮票赏析讲座中，孩子们对邮票的分类、识别、鉴赏和意义有了深入了解，老师还拿出体现“爱国、创新、包容、厚德”精神的邮票，通过邮票给大家讲述故事。 ​​​​                                            ", 2012-8-20 14:55,转发,评论,赞,微博 weibo.com,yy28Y6LaM
73,"
                                                                                                    “力学奥林匹克”在@国家会议中心 开幕!                                            ", 2012-8-20 13:44,2,评论,赞,微博 weibo.com,yy1Gftr5u
74,"
                                                                                                    #朝阳动态##朝阳引导重点产业落户#今年起，朝阳区每年将拨付6亿元专项资金，用于吸引重点产业落户。今后，凡是新迁入、新注册的龙头企业、跨国公司地区总部、金融机构总部、高端文化传媒项目以及上市公司等，均可获得由朝阳区财政支付的房租、贴息、就医、子女入学等方面补贴。 ​​​​                                            ", 2012-8-19 16:31,8,评论,赞,微博 weibo.com,yxTlAm6NT
75,"
                                                                                                    #人文朝阳##技能培训助残疾人自立自强#在残疾人工作者的精心呵护下，朝阳区精神康复人员在街乡温馨家园和职业康复站做手工，学厨艺，糊信封，绕鱼线……极大地缓解了他们的身心疾患，还有的经过持续不断的康复训练，成为温馨家园的综合志愿者，走上了工作岗位，给他们的家庭带来了希望和光明。 ​​​​                                            ", 2012-8-19 16:31,6,评论,赞,微博 weibo.com,yxTlsFPl7
76,"
                                                                                                    #微话题##国色天香——朝阳区非物质文化遗产保护成果展#【傅氏幻术】（3/3）傅氏创作的代表作品有“九连环”、“球弹幻术”、“水火宝瓶”等，令人敬佩的是，傅氏四代人接力开展幻术研究工作，出版30余部幻术专著及相关著作，培训专业演员数十名，是一个为弘扬中国幻术坚贞不渝的群体。 ​​​​                                            ", 2012-8-19 09:13,1,评论,赞,皮皮时光机,yxQtDj7ps
77,"
                                                                                                    #微话题##国色天香——朝阳区非物质文化遗产保护成果展#【傅氏幻术】（2/3）以傅志清、傅天正、傅腾龙、傅琰东为首的傅氏一族，热衷钻研中国幻术，百余年来四代人前仆后继，以继承与弘扬中国幻术为己任，开展了一系列活动。经他们挖掘与继承，发展与创新幻术节目数以百计。 ​​​​                                            ", 2012-8-19 09:08,2,1,赞,皮皮时光机,yxQrBa8Bc
78,"
                                                                                                    #微话题##国色天香——朝阳区非物质文化遗产保护成果展#【傅氏幻术】（1/3）幻术是人为制造的幻觉、幻象，运用人为的隐秘技法制造幻觉幻像，展现超自然奇迹的艺术。中国幻术自成一个学派，历史悠久，内容丰富多彩，具有浓郁的民族特色，是中国传统表演艺术中的佼佼者。 ​​​​                                            ", 2012-8-19 09:03,1,评论,赞,皮皮时光机,yxQpzfMG3
79,"
                                                                                                    #朝阳动态##区投促局优化区域投资环境#充分利用跨国公司协会和朝阳商会，大力帮扶企业、促进企业发展壮大；搭建有针对性的金融服务平台，为中小企业提供融资咨询服务，拓展融资服务渠道；加强以提高政务效能为目标的“一站式”服务工作，完善绿色通道的审核流程。 ​​​​                                            ", 2012-8-18 16:51,转发,评论,赞,政府版微博,yxK3caxeu
80,"
                                                                                                    #人文朝阳##朝阳区文化馆新创意走出国门#伦敦奥运会期间，中国元素不断带给人们惊喜，而这种文化的交流并非只在伦敦才能感受到——由朝阳区文化馆创意制作的“漂亮的兵马俑灯笼”景观装置展，在第25届“英国斯托克顿国际河畔艺术节”上成功展出，得到了当地政府官员、民众及各国游客的热烈反响。 ​​​​                                            ", 2012-8-18 11:33,2,评论,赞,政府版微博,yxHYf3x1H
81,"
                                                                                                    #微话题##国色天香——朝阳区非物质文化遗产保护成果展#【彩塑“兔儿爷”】（3/3）其彩绘工艺更是十分细腻，需有很高的功底造诣，素有三分塑七分彩之说，色彩对比强烈，古朴凝重，其制作完全凭艺人用手捏塑儿成，技艺手法多变，有搓、揉、挑、捏、印、拍、剪、色、贴、镶、划、板、插等等。  ​​​​                                            ", 2012-8-18 09:16,1,评论,赞,皮皮时光机,yxH4mpdOn
82,"
                                                                                                    #微话题##国色天香——朝阳区非物质文化遗产保护成果展#【彩塑“兔儿爷”】（2/3）改革开放后，工艺美术大师双起翔开始恢复北京兔儿爷的制作，其主要特征是以泥做胎，遍施彩绘，兔首人身，一幅武将之装束，或骑象，或骑麒麟，骑虎，骑狮子，骑鹿，或坐在山顶等等。 ​​​​                                            ", 2012-8-18 09:11,2,评论,赞,皮皮时光机,yxH2kdUPd
83,"
                                                                                                    #微话题##国色天香——朝阳区非物质文化遗产保护成果展#【彩塑“兔儿爷”】（1/3）北京“兔儿爷”作为中秋节的时令玩具，产生于明代，盛行于清代，曾是旧京城中秋节的标志。兔儿爷不仅是一种泥塑玩具，供给儿童娱乐，借以烘托节日气氛，还是融人、兽、神三者为一体的偶像。 ​​​​                                            ", 2012-8-18 09:06,1,1,赞,皮皮时光机,yxH0i5cmE
84,"
                                                                                                    出行朋友请注意                                            ", 2012-8-17 16:14,4,评论,赞,政府版微博,yxAnLgObU
85,"
                                                                                                    飞机火车转乘更方便啦[呵呵]                                            ", 2012-8-17 16:13,5,评论,1,微博 weibo.com,yxAnoboGZ
86,"
                                                                                                    #人文朝阳# 【朝阳中医社区收徒】名医社区收徒，采取一带一、一带二的方式传承中医，在全市各区县尚属首次。今后，朝阳区将把这项工程继续开展下去，为基层培养一批经验丰富的医生，也为祖国中医培养一批后继人才。 ​​​​                                            ", 2012-8-17 14:58,7,6,赞,政府版微博,yxzT1Ck1i
