序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    秋蚊子不可忽视 防蚊驱蚊有诀窍：O网页链接 L秋蚊子不可忽视 防蚊驱蚊有诀窍????????????                                            ", 2015-9-30 11:13,转发,评论,赞,优酷土豆,CCUlRBvPj
2,"
                                                                                                    卫组织23年前就认定，走路是“世界最佳运动之一”。研究发现，坚持每天走路，可提高免疫力，使感冒几率降低30%；消耗热量，利于控制体重；促进下肢静脉回流，保护心脏；活动筋骨，疏通淤滞脉络。今天，世界... °世界上最好的运动 ????????                                            ", 2015-9-30 09:26,1,评论,赞,UC浏览器电脑版,CCTEm5vGO
3,"
                                                                                                    特别迷韩剧的你有时候会发现，影视剧里的主人公们吃完饭会立刻刷牙，以防止进食后牙齿表面或牙缝中残留的食物碎屑不雅观，更妨碍口腔健康发展。不过小编从天津市口腔医院处了解到，这是保护口腔的一个误区！... °饭后立刻刷牙反而毁牙 ????????                                            ", 2015-9-30 09:25,转发,评论,赞,UC浏览器电脑版,CCTDT8i38
4,"
                                                                                                    急性心肌梗死，这是一个听起来都叫人有些不寒而栗的名字。天津市胸科医院心内科主任医师秦勤告诉小编，目前急性心肌梗死是导致患者死亡的重要疾病之一，这种疾病的发病男性多于女性，患病年龄在40以上者占87... °【预防】急性心肌梗死，一个听起来很可怕的病... ????????                                            ", 2015-9-30 09:24,1,1,1,UC浏览器电脑版,CCTDsdy7R
5,"
                                                                                                    【无假日医院门急诊照常应诊】天津医科大学第二医院天津医科大学眼科医院天津中医药大学第二附属医院天津市第一中心医院天津市眼科医院天津市安定医院（停止预约诊疗、退休返聘专家暂停出诊）天津市第二人民... °国庆小长假各大医院应诊情况，都在这里喽！ ????????                                            ", 2015-9-30 09:21,转发,评论,赞,UC浏览器电脑版,CCTCfs2Rz
6,"
                                                                                                    很多患者对洗牙顾虑重重，担心洗牙会让牙齿敏感，担心洗牙会把牙齿洗松、牙缝增大，尤其不理解患者去镶牙医生总是要求病人洗完牙才给做牙体预备，真是多此一举吗？给大家说个简单现象，有没有人发现自己牙龈... °【口腔微学院】牙体修复前您会去洗牙吗 ????????                                            ", 2015-9-30 09:19,转发,评论,赞,UC浏览器电脑版,CCTBvm7t4
7,"
                                                                                                    【总是觉得累？可能是缺铁】许多人把疲劳当成正常的生理反应，殊不知，疲劳往往与饮食有关。体内缺铁的女性容易疲劳。建议这类人要补充能量，多吃全麦主食和富含优质蛋白的食物。此外，还要记得补铁和维生素C。补铁可吃牛肉、菠菜等，补充维C可选橙子、草莓等。 ????????                                            ", 2015-9-30 09:09,转发,评论,赞,专业版微博,CCTxwkFkV
8,"
                                                                                                    【拉肚子吃什么好？】腹泻时需暂时禁食，让肠道得到充分休息。若能喝下液体，可吃些清淡的流食，如米汤、小米粥等。腹泻次数减少时，可吃些易消化的食物，如山药莲子糊、藕粉等。同时，还可吃一点含蛋白质的食物，如蛋羹等。此时要避免吃刺激性调味品，如辣椒、胡椒等。 ????????                                            ", 2015-9-30 09:09,转发,评论,赞,专业版微博,CCTxmAlaM
9,"
                                                                                                    【吃红薯找好配餐】爱吃红薯的亲们，单吃红薯缺少蛋白质和脂质，最好搭配蔬菜、水果及蛋白质食物一起吃，才不会营养失衡。比如在吃红薯时，也少吃点猪肉，可促进对脂溶性β胡萝卜素和维生素E的吸收；还可以搭配一些咸味菜肴，减少胃酸，消除肠胃的不适感。 ????????                                            ", 2015-9-30 09:08,转发,评论,赞,专业版微博,CCTxassks
10,"
                                                                                                    【空腹吃红薯要谨慎】各位亲们，肠胃功能比较弱的人，空腹食用红薯易刺激胃酸大量分泌，引起腹部不适。对于肠胃功能正常的人吃，影响不大。建议最好是高温加热后趁热吃。胃溃疡、多酸性慢性胃炎的人要少吃，以免病情加重。 ????????                                            ", 2015-9-30 09:08,转发,评论,赞,专业版微博,CCTwXsIoN
11,"
                                                                                                    【吃药效果不好，千万不能给自己加量】很多人吃药后发现效果不好，习惯性给自己加量。特别是在重要工作、长假前出现感冒、头痛等“小病”，为了不影响工作和出行计划，人们往往会自己加大药量或增加服药种类。其实这种做法效果并不好哦，还可能增大药物副作用。 ????????                                            ", 2015-9-30 09:07,转发,评论,赞,专业版微博,CCTwJgGfc
12,"
                                                                                                    转发微博                                            ", 2015-9-29 14:21,转发,评论,3,UC浏览器电脑版,CCM9w8CEk
13,"
                                                                                                    秋季当心蚊虫 叮咬后处理方法有所不同：O网页链接 L秋季当心蚊虫 叮咬后处理方法有所不同????????????                                            ", 2015-9-29 10:29,转发,评论,赞,优酷土豆,CCKDnizrk
14,"
                                                                                                    新生儿的神经系统尚未成熟，其身体功能及对外界刺激的反应主要靠脑干及脊髓的反射动作，这些动作无需思考，会对刺激做出立即的反应。天津市儿童医院新生儿内科主任郭静医生提醒，宝宝的原始反射，多数是在新... °宝宝奇妙的“原始反射” ????????                                            ", 2015-9-29 09:22,转发,评论,赞,UC浏览器电脑版,CCKcknkoC
15,"
                                                                                                    辣椒是很多人离不开的调味品，近几年，川菜、湘菜越来越火，几乎占据了中国餐饮业的半壁江山。辣椒味道独特，营养丰富，有促进消化、暖胃驱寒等多种健康功效。然而，并不是所有人都能享受得了这种“美味”，... °九类人少吃点辣椒 ????????                                            ", 2015-9-29 09:17,转发,评论,赞,UC浏览器电脑版,CCKag9USc
16,"
                                                                                                    【十一出行仍要预防紫外线】不少朋友觉得秋季的阳光温和了很多，但其实紫外线的杀伤力并没有减弱。由于天气转凉，皮肤的新陈代谢开始变得缓慢，长时间暴露，仍会引起晒伤和日光性皮炎等疾病。秋季紫外线最强的时间是11点至15点，亲们也要留意紫外线的侵袭。 ????????                                            ", 2015-9-29 09:14,转发,评论,赞,专业版微博,CCK8UtSpM
17,"
                                                                                                    【远离不良嗜好，预防口腔溃疡】得了口腔溃疡首先要以良好的作息时间作为基础，其次是要调整饮食结构和不良生活习惯。例如吸烟，它会导致细菌繁殖，在口腔已产生溃疡的时候加重病情。日常生活也要注意多补充水分避免上火，保持大便通畅。可以通过适当运动，加快新陈代谢，加强身体免疫力。 ????????                                            ", 2015-9-29 09:13,转发,评论,赞,专业版微博,CCK8psie5
18,"
                                                                                                    【入秋多吃深色蔬菜】入秋多吃蔬菜，尤其是绿叶菜和橙黄色蔬菜。在夏天，人们所吃的果蔬一般以瓜类为主，比如冬瓜、黄瓜、西瓜、甜瓜等，然而这类果蔬中的胡萝卜素含量较低，这样容易导致人体内的维生素A储备较少。胡萝卜、菠菜等橙黄色蔬菜和绿叶菜中富含胡萝卜素，秋季应该多吃。 ????????                                            ", 2015-9-29 09:12,转发,评论,赞,专业版微博,CCK8eelhG
19,"
                                                                                                    【入秋后可用薯类代替部分精白米面】秋季正是薯类出产旺季，经常吃一些山药、芋头、土豆、红薯等替代精白米面，是非常好的选择。一方面，薯类食物中富含B族维生素和钾、镁等矿物质，膳食纤维也较丰富，有助于人们获取更多营养。另一方面，它们作为主食食用有利于预防高血压等慢性病。 ????????                                            ", 2015-9-29 09:11,转发,评论,赞,专业版微博,CCK7ZsrMs
