序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
26,"
                                                                                                    #全国区域性火灾隐患曝光#【海南三亚市天涯区海坡村】主要隐患有：1.建筑多为违法建筑；2.防火间距不足；3.消防车通道堵塞；4.非法经营的家庭旅馆未按要求设置室内消火栓系统和火灾自动报警系统，疏散楼梯设置不符合要求；5.该区域未设置市政消火栓；6.部分家庭旅馆安全出口上锁。 ????????                                            ", 2015-9-27 06:04,26,评论,2,微博 weibo.com,CCq2IpIgX
27,"
                                                                                                    #全国区域性火灾隐患曝光#【海南海口市龙华区坡博村】主要隐患有：1.防火间距不足；2.建筑耐火等级不符合规范要求；3.道路狭窄，无消防车道；4.市政消火栓设置不足；5.电气线路乱接乱拉现象普遍，未穿管保护；6.普遍存在“三合一”现象。 ????????                                            ", 2015-9-27 06:02,31,2,3,微博 weibo.com,CCq1UeFAR
28,"
                                                                                                    #全国区域性火灾隐患曝光#【广西桂林市五里店果蔬批发市场有限责任公司】主要隐患有：1.消防车通道、疏散通道被占用；2.疏散指示标志、应急照明、防火门等消防设施缺损严重，室内消火栓无水；3.室内消火栓被遮挡；4.采用泡沫夹芯彩钢板违章搭建，违规住人、使用液化气；5.电气线路敷设不符合标准。 ????????                                            ", 2015-9-27 06:00,34,评论,9,微博 weibo.com,CCq15DMpK
29,"
                                                                                                                                                ", 2015-9-26 22:31,58,11,37,360安全浏览器,CCn5d6WYg
30,"
                                                                                                    【黄明：严防重特大安全事故】中秋、国庆“两节”，民俗、庆典等活动多，群众返家团聚、节日旅游出行集中，客货运输流量激增，交通运输繁忙，公共安全风险加大。公安机关要高度重视，抓部署、抓督促、抓检查、抓落实。大型活动，严把审批关、容量关、安检关、秩序关，防止拥挤踩踏等公共安全事故。                                            ", 2015-9-26 22:30,63,2,97,360安全浏览器,CCn4MbKE5
31,"
                                                                                                    给力！这是中央综治办、公安部督办80处区域性火灾隐患以来，整改完毕的第一处。                                            ", 2015-9-26 22:01,40,2,6,360安全浏览器,CCmSOguXn
32,"
                                                                                                    酸奶也会爆炸！涨姿势！                                            ", 2015-9-26 21:50,103,3,36,360安全浏览器,CCmOceoZc
33,"
                                                                                                    好样的！                                            ", 2015-9-26 21:35,66,3,71,360安全浏览器,CCmImfd94
34,"
                                                                                                                                                ", 2015-9-26 21:04,94,15,8,华为 P8max,CCmvSDCQr
35,"
                                                                                                                                                ", 2015-9-26 12:56,81,4,29,华为 P8max,CCjjK9Ysk
36,"
                                                                                                                                                ", 2015-9-26 12:55,60,9,326,华为 P8max,CCjj1wF2D
37,"
                                                                                                    【孟建柱：全面深化公安改革 提高社会治理效能和服务群众水平】孟建柱9月24日在大连出席全国公安厅局长座谈会时强调，要深入贯彻习近平总书记系列讲话精神，着眼能力建设，创新体制机制，全面深化公安改革，不断提高社会治理效能和服务群众水平。 °孟建柱强调：全面深化公安改革 提高社会治理... °孟建柱强调：全面深化公安改革 提高社会治理... ????????                                            ", 2015-9-26 12:06,80,评论,9,华为 P8max,CCiZirIjf
38,"
                                                                                                                                                ", 2015-9-26 07:48,76,1,1,华为 P8max,CChiFg3ra
39,"
                                                                                                                                                ", 2015-9-26 07:48,117,评论,6,华为 P8max,CChiwCIwJ
40,"
                                                                                                    #全国区域性火灾隐患曝光#【广东东莞市厚街镇】厚街镇企业单位7千余家，三小场所1万余家。主要隐患有：1.市政给水管网压力不足；2.市政消火栓数量严重不足；3.普遍存在“三合一”现象；4.违章搭建，占用防火间距、消防车通道。 ????????                                            ", 2015-9-26 06:12,38,2,10,微博 weibo.com,CCgFt9kg8
41,"
                                                                                                    #全国区域性火灾隐患曝光#【广西贵港市桂平市木乐镇】主要隐患有：存在“三合一”现象；建筑占地面积大于300平方米厂房和仓库未设置室内消火栓系统；每层建筑面积大于250平方米的丙类厂房只有一个疏散楼梯，部分多层厂房未设置封闭楼梯等。 ????????                                            ", 2015-9-26 06:08,21,评论,7,微博 weibo.com,CCgDQktg3
42,"
                                                                                                    #全国区域性火灾隐患曝光#【广西梧州市万秀区骑楼城】主要隐患有：1.骑楼城内多为耐火等级三、四级的砖木结构建筑，耐火等级不足；2.建筑物之间设置雨棚，占用防火间距和消防车道；3.大部分建筑内部设置木结构阁楼仓库；4.大部分电气线路直接敷设在木质结构上，未穿管保护；5.室外消火栓数量不足。 ????????                                            ", 2015-9-26 06:06,27,3,3,微博 weibo.com,CCgD268j5
43,"
                                                                                                    #全国区域性火灾隐患曝光#【广西玉林市工业品服装市场及周边A、B、C区】主要隐患有：存在“三合一”现象；违章搭建导致防火间距不足；南侧与居民住宅楼防火间距不足；消防车通道、市场内疏散走道被堵塞；室内、外消火栓系统未保持完好有效；火灾自动报警系统、防火卷帘不能保持完好有效等。 ????????                                            ", 2015-9-26 06:04,21,2,5,微博 weibo.com,CCgCdxOCG
44,"
                                                                                                    #全国区域性火灾隐患曝光#【广东汕头市澄海区莱美工业区】主要隐患有：1.市政消火栓数量不足；2.消防给水管网压力不足，经测试，该工业区管网压力为0.05MPa，不能满足现场灭火救援压力；3.该工业区有多家企业未设置防火门；4.该工业区有部分企业违规使用泡沫夹芯彩钢板搭建建筑。 ????????                                            ", 2015-9-26 06:02,21,3,4,微博 weibo.com,CCgBpkwPV
45,"
                                                                                                    【锅盖灭火 到底怎么盖】大家都知道，油锅起火不能用水扑救，可以用锅盖灭火，可是，您真的知道应该如何盖锅盖吗？ 有的朋友可能觉得这个问题好笑，盖锅盖有方法？这个真的有讲究，戳图学习！ ????????                                            ", 2015-9-26 06:00,142,3,7,微博 weibo.com,CCgAB8m9N
46,"
                                                                                                    【麦加朝觐踩踏造成至少1300人死亡1中国人罹难】据伊朗法尔斯通讯社，沙特阿拉伯麦加附近的朝觐踩踏已经造成至少1300人死亡，超过2000人受伤。遇难者中有约131名伊朗国籍公民，有约150名伊朗人受伤；1名中国甘肃籍朝觐者在踩踏事故中不幸身亡。这是麦加25年来最严重踩踏事故。O伊朗媒体：麦加朝觐踩踏造成至少1300人死亡_...                                            ", 2015-9-25 17:17,49,2,5,360安全浏览器,CCbB4DzRP
47,"
                                                                                                    【沪昆高速公路潭邵段事故目前已致21死亡11人受伤】9月25日9时50分许，潭邵高速公路1075公里处，一辆广西牌照货车冲过中间护栏撞到对面的一台邵阳牌照客车并造成另外两车相撞，其中一辆客车起火。据悉，事故目前已造成21人死亡、11人受伤。 ????????                                            ", 2015-9-25 17:07,74,13,9,360安全浏览器,CCbxdj1o5
48,"
                                                                                                                                                ", 2015-9-25 14:38,38,5,5,华为 P8max,CCayspVsh
49,"
                                                                                                    要先关煤气，再灭火！否则，先灭火后，煤气继续泄漏，到达爆炸极限，遇到火源，引发爆炸，危险更大！                                            ", 2015-9-25 11:25,159,11,2902,360安全浏览器,CC9ifmdTh
50,"
                                                                                                                                                ", 2015-9-25 11:19,71,2,1,360安全浏览器,CC9fNuAIs
51,"
                                                                                                                                                ", 2015-9-25 11:19,37,6,23,360安全浏览器,CC9fIdjxf
52,"
                                                                                                    【坐飞机，充电宝严禁托运只能随身带】中秋、国庆将至，首都机场再次提醒：①充电宝严禁托运②充电宝额定能量不超100Wh的可随身带③100Wh-160Wh的充电宝，经航空公司批准后可随身携带④未标明数值的充电宝禁止携带⑤飞行中严禁使用充电宝⑥打火机、火柴禁止随身携带和托运。                                            ", 2015-9-25 09:37,113,2,18,360安全浏览器,CC8AvmEqk
53,"
                                                                                                    【中秋尽点这类孝心】中秋团圆，请为老人检查一下消防安全隐患，看看厨房煤气软管是否老化、松动，抽油烟机的油垢是否该清理；看看电气线路是否是否老化、超负荷；看看室内、阳台的杂物是否该清理......嘱咐老人冬天烤火注意安全，做饭不要离开厨房，遇到险情及时报警并第一时间逃离险境。                                            ", 2015-9-25 09:03,118,4,15,360安全浏览器,CC8mw3VSi
54,"
                                                                                                    【美兰机场安检查获一巨型打火机】近日，海口美兰国际机场安检人员在海口飞往北京的旅客张某的托运行李中查获一枚巨型打火机，该火机与A4纸一般大小，外观酷似Zippo，主要燃料为火机油，一旦被意外引燃后果严重。据了解，旅客张某是一名剧团演员，此巨型打火机为演出道具，目前张某已被移交机场公安。 ????????                                            ", 2015-9-25 08:52,201,9,18,微博 weibo.com,CC8i9qAb0
55,"
                                                                                                    【遭遇踩踏应急自救要点】一、遇到拥挤人群时选择站到人群边缘。二、被推倒时设法靠近墙壁，十指交叉相扣，护住后脑和颈部，两肘向前，护住双侧太阳穴。三、不慎倒地时，双膝前屈，护住胸腔和腹腔重要脏器，侧躺在地。四、左手握拳，右手握住左手腕，双肘撑开平放胸前以保证呼吸。                                            ", 2015-9-25 08:39,172,9,5,360安全浏览器,CC8cNylXB
56,"
                                                                                                    #全国区域性火灾隐患曝光#【广东广州市天河区棠下街】共18个社区，2个自然村，面积约7平方公里。主要隐患有：1.自然村无消防水源；2.未设室外消火栓系统；3.村内部分街巷消防车道宽度不足或被乱停车辆及沿街商铺占用；4.电气线路私拉乱接；5.普遍存在“三合一”现象。 ????????                                            ", 2015-9-25 06:10,50,4,8,微博 weibo.com,CC7ea1x5Y
57,"
                                                                                                    #全国区域性火灾隐患曝光#【湖南衡阳市珠晖区市场群】主要隐患有：1.普遍存在“三合一”现象；2.建筑物之间防火间距不足；3.消防车道被占用、未形成环形消防车道；4.部分建筑未按规范要求设置火灾自动报警和火灾自动喷水灭火系统；5.部分建筑自动消防设施系统故障；6.部分建筑未按要求设置防火分区。 ????????                                            ", 2015-9-25 06:07,39,2,12,微博 weibo.com,CC7cWn4Fq
58,"
                                                                                                    #全国区域性火灾隐患曝光#【湖南株洲市芦淞市场群】主要隐患有：1.部分楼梯间设置的形式、数量、疏散宽度不符合要求。2.部分楼梯间内设置摊位，影响人员疏散。3.部分市场内存在“三合一”现象；4.防火间距不足，无火灾扑救场地；5.淞北、安发、靓女、瑞苑负一楼未按要求设置机械排烟设施。 ????????                                            ", 2015-9-25 06:05,31,1,6,微博 weibo.com,CC7c88fsA
59,"
                                                                                                    #全国区域性火灾隐患曝光#【湖南长沙市雨花区城郊结合部的黎托、东山】主要隐患有：1.建筑物多为砖木结构，耐火等级低；2.消防车通道不畅通；3.无市政消火栓，消防水源缺乏；4.多数仓库间防火间距不足，防火分区不符合要求；5.仓储内电气线路乱拉乱接，敷设不规范；6.部分建筑场所存在“三合一”现象。 ????????                                            ", 2015-9-25 06:02,22,1,3,微博 weibo.com,CC7aUwMj3
60,"
                                                                                                    #全国区域性火灾隐患曝光#【河南信阳市浉河区申泰批发市场】建筑两侧的门面房外违章搭建有铁皮棚，市场内停放有大量电动车堵塞消防车通道，商户在店铺外放置商品，占道经营。主要隐患有：1.消防车道被堵塞、占用；2.防火间距被占用；3.违反规定在可燃材料或可燃构件上直接敷设电气线路或安装电气设备。 ????????                                            ", 2015-9-25 06:00,20,1,5,微博 weibo.com,CC7a6grlo
61,"
                                                                                                                                                ", 2015-9-24 09:13,260,5,14,360安全浏览器,CBZ050hNM
62,"
                                                                                                                                                ", 2015-9-24 09:12,155,2,1,微博搜索,CBYZR7n1s
63,"
                                                                                                    #全国区域性火灾隐患曝光#【河南信阳市罗山县淮南大市场】有小商品市场1个，商户200余家。菜市场1个，摊位230个。小吃一条街1个，摊位约150个。主要隐患有：1.建筑之间防火间距不符合要求；2.未设置室外消火栓；3.电线私拉乱接；4.彩钢板违章建筑突出；5.占用消防车道；6.普遍存在“三合一”现象。 ????????                                            ", 2015-9-24 06:09,51,2,12,微博 weibo.com,CBXNg3cpQ
64,"
                                                                                                    #全国区域性火灾隐患曝光#【河南漯河市召陵区万金市场】位于召陵区万镇，建筑面10000㎡，地上一层。主要隐患有：1.消防车道堵塞、占用；2.电气线路的敷设不符合规定；3.市场内未设置室外消火栓；4.存在“三合一”现象。 ????????                                            ", 2015-9-24 06:06,26,评论,4,微博 weibo.com,CBXM2nsCJ
65,"
                                                                                                    #全国区域性火灾隐患曝光#【河南濮阳市华龙区波头集商贸城】1997年投入使用，占地面积24000㎡，建筑面积15000㎡，296个房间，410个商户，房屋产权归个人所有。主要隐患有：1.未按规定设置消防车道，部分已设置的消防车道被占用；2.消防给水系统未保持完好有效；3.普遍存在“三合一”现象。 ????????                                            ", 2015-9-24 06:04,40,1,5,微博 weibo.com,CBXLeb9Bv
66,"
                                                                                                    #全国区域性火灾隐患曝光#【河南新乡市卫滨区光彩大市场】主要隐患有：1.消防车道堵塞、占用严重，影响灭火救援；2.商户经营、仓储、住宿“三合一”现象普遍；3.商户建筑存在外窗被封堵或被广告牌遮挡现象。 ????????                                            ", 2015-9-24 06:02,40,3,14,微博 weibo.com,CBXKpCKj8
67,"
                                                                                                    #全国区域性火灾隐患曝光#【河南平顶山卫东区综合批发平价市场】主要隐患有：1.消防车通道被占用；2.市场内市政消火栓及消防水源严重不足；3.市场内存在经营、住宿、仓储“三合一”现象；4.部分商户外窗设置影响疏散逃生和灭火救援的金属栅栏；5.存在明火做饭现象。 ????????                                            ", 2015-9-24 06:00,25,5,9,微博 weibo.com,CBXJBp8c5
68,"
                                                                                                                                                ", 2015-9-23 19:57,141,3,6,手机微博触屏版,CBTN9mU8F
69,"
                                                                                                    今年的化工事故真不少！                                            ", 2015-9-23 18:15,37,7,5,华为 P8max,CBT7DAHMc
70,"
                                                                                                    【消防安全教育要作为教学内容】9月22日，教育部基础教育一司、公安部消防局在重庆召开全国中小学校消防安全宣传教育工作推进会，总结推广重庆等地经验做法，研究部署推进措施。会议要求，要将消防安全教育作为教学内容，开展消防安全主题活动；要建立长效机制，推动学校落实消防宣传教育主体责任。 ????????                                            ", 2015-9-23 11:37,194,5,16,360安全浏览器,CBQvWrVpr
71,"
                                                                                                    #全国区域性火灾隐患曝光#【河南开封市尉氏县尉东市场】主要隐患有：1.违规摆摊占道经营，私自搭建厂棚，堵塞消防车通道；2.普遍存在“三合一”现象；3.违章用电，电气线路私拉乱接；4.商户灭火器材配备不足；5.室外消火栓损坏。 ????????                                            ", 2015-9-23 06:09,62,5,17,微博 weibo.com,CBOmLbks5
72,"
                                                                                                    #全国区域性火灾隐患曝光#【河南郑州市航空港经济综合实验区枣岗临时安置点】主要隐患有：1.采用易燃的泡沫夹芯彩钢板搭建建筑；2.防火间距不符合规范要求；3.电气线路私拉乱接，且未进行穿管保护；4.彩钢板房内设置厨房，用液化石油气生火做饭；5.无消防水源。 ????????                                            ", 2015-9-23 06:07,48,3,9,微博 weibo.com,CBOlX0uMv
73,"
                                                                                                    #全国区域性火灾隐患曝光#【河南郑州市金水区陈砦村】主要隐患有：1.建筑之间的防火间距不足，无消防车通道；2.村民自建出租房只有一部疏散楼梯；3.无消防水源；4.电气线路私拉乱接；5.灭火器材配置不足。 ????????                                            ", 2015-9-23 06:05,36,12,10,微博 weibo.com,CBOl8qSnf
74,"
                                                                                                    #全国区域性火灾隐患曝光#【山东临沂市沂南县大丰商城】属于人员密集场所，分布超市、百货仓库。主要火灾隐患：1.部分商户占道经营，堵塞消防车通道；2.商场内消火栓管道损坏、无水。 ????????                                            ", 2015-9-23 06:02,34,1,5,微博 weibo.com,CBOjV6sdO
75,"
                                                                                                    #全国区域性火灾隐患曝光#【江西景德镇市乐平市赣东北大市场】主要隐患有：1.市场内普遍存在“三合一”现象；2.违章搭建和占道经营现象严重；3.防火间距被占用；4.部分业主违章使用明火；5.市场主体责任不落实。 ????????                                            ", 2015-9-23 06:00,26,1,9,微博 weibo.com,CBOj6zdXf
76,"
                                                                                                    【李克强：责任人该撤职的撤职】9月22日，李克强听取#天津港8·12爆炸#调查组工作进展汇报时强调，彻查严追事故原因责任给人民以交代 ，消除隐患堵住漏洞强化安全生产。对责任人，不管涉及到谁，都要依法依纪严肃查处，该处分的处分，该撤职的撤职，涉嫌违法犯罪的移送司法机关。°李克强:彻查严追事故原因责任给人民以交代 ????????                                            ", 2015-9-22 22:17,129,4,32,微博 weibo.com,CBLhmvYFg
77,"
                                                                                                    【敬礼，让人心酸，让人激动！】在天津港“8.12”危化品爆炸事故中受伤的天津市开发区公安消防支队战士张超方终于醒来。当时，他因脑部受重创、身体烧伤，一直处于昏迷状态，经过DNA比对才确认身份。一个多月后，这敬礼让战友和亲人泪流满面，也让牵挂他的网民万分激动。好样的！ ????????                                            ", 2015-9-22 20:06,534,137,515,360安全浏览器,CBKq7kKnt
78,"
                                                                                                    解心结！                                            ", 2015-9-22 19:47,44,3,7,360安全浏览器,CBKiArPev
79,"
                                                                                                    【深圳罗湖区都市名园发生火灾，暂未发现有人被困】9月22日15时23分，深圳市罗湖区书城路都市名园C栋13楼住宅发生火灾，深圳消防支队调动6个中队17辆消防车85名消防员出动，到场后立即展开人员疏散和火灾扑救行动，暂未发现有人员被困。16时03分，现场明火已经基本控制。 ????????                                            ", 2015-9-22 17:43,63,13,28,360安全浏览器,CBJu9dQIg
80,"
                                                                                                    【《社会福利机构消防安全管理十项规定》发布】为深刻汲取“5.25”河南鲁山县康乐园老年公寓特别重大火灾事故教训，民政部、公安部联合制定印发《社会福利机构消防安全管理十项规定》，就社会福利机构落实消防安全责任、开展防火检查、落实每日防火巡查、配备消防设施器材等十项措施作出具体规定。 ????????                                            ", 2015-9-22 15:32,182,1,10,360安全浏览器,CBICM3ICp
81,"
                                                                                                                                                ", 2015-9-22 11:29,83,5,1686,360安全浏览器,CBH2qxe7l
82,"
                                                                                                    【一级注册消防工程师资格年底开考】据国家人力资源社会保障部、公安部下发文件，2015年度一级注册消防工程师资格考试日期定为12月19、20日。具体事宜及考试注意事项@中国消防 官方微博将持续发布 ????????                                            ", 2015-9-22 11:02,158,19,28,微博 weibo.com,CBGRk3JvY
83,"
                                                                                                    【新疆获赠53辆特种消防车】公安部消防局和北京等14个兄弟省、市公安消防部队支援新疆价值3025万的53辆特种消防车及相关装备器材于9月18日交接服役，其中主战消防车36辆、炊事车5辆、宿营车5辆、运输卡车5辆、油料车、指挥车各1辆，将配发到全疆基层一线，填补基层消防空白点以及贫困县和边远地区。 ????????                                            ", 2015-9-22 09:18,65,9,66,360安全浏览器,CBGbjyYv0
84,"
                                                                                                                                                ", 2015-9-22 08:47,159,3,10,360安全浏览器,CBFYK6Sw2
85,"
                                                                                                    #全国区域性火灾隐患曝光#【福建宁德市蕉城区蕉北街道培英社区旧城区部分】主要隐患有：1.建筑防火间距不足；2.建筑耐火等级低；3.室外消火栓数量不足；4.消防车通道不畅；5.电气线路老化。 ????????                                            ", 2015-9-22 06:09,55,2,19,微博 weibo.com,CBEWgkUnV
