序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
43,"
                                                                                                    #感恩的心感谢有您#【城区内主要街道护栏更换一新】地震发生后，江苏瞬通交通设施有限公司向我市捐赠了价值20余万元的交通安全护栏。近日，城区内主要街道上的护栏更换一新，市民认为全新的护栏更具现代感，提升了城市形象。 ????????                                            ", 2013-5-29 15:20,转发,评论,2,专业版微博,zyXmQiAyK
44,"
                                                                                                    #中国梦新家园#【脚踏实地 梦想成真】日前，市检察院机关组织主题实践教育活动专题辅导会，检察长杨长云作了题为《脚踏实地 梦想成真》专题辅导。会议明确，检察机关干警要围绕受灾群众的安置、灾后恢复重建等重要工作任务，全面履行检察职能，做好本职工作，在平凡的工作中实现伟大“中国梦”。 ????????                                            ", 2013-5-29 15:09,转发,评论,赞,专业版微博,zyXiw0uTC
45,"
                                                                                                    #中国梦新家园#【为群众提供全方位的法律服务】近日，我市律师协会召开主题实践活动专题学习会。会议要求全市律师行业要以服务群众“八件实事”为载体，即组织律师参加抗震救灾法律服务队、开展“法律顾问进万村(社区)”活动、参加普法和法制宣传活动、推进政府法律顾问工作、做好 ????????                                            ", 2013-5-29 15:03,1,评论,赞,新浪长微博,zyXge7nWa
46,"
                                                                                                    #感恩的心感谢有您#【军民心连心 携手抗震救灾】28日，成都军区空军抗震救灾现场指挥部向我市赠送了“军民一家鱼水情深 众志成城共渡难关”的锦旗。市委书记、市“4·20”芦山强烈地震抗震救灾指挥部指挥长徐孟加对抗震救灾期间成空部队对雅安人民的帮助表示衷心感谢。 ????????                                            ", 2013-5-29 11:44,4,1,赞,专业版微博,zyVXv7FLP
47,"
                                                                                                    #中国梦新家园#【省委第三巡视组检查指导我市主题实践教育活动开展情况】27日，省委第三巡视组组长张俊辉一行赴我市检查指导主题实践教育活动开展情况。我市把夺取抗震救灾全面胜利的生动实践作为活动的最大教育主题，把切实加强领导作为有力保证，把夺取抗震救灾和经济社会发展“ ????????                                            ", 2013-5-29 11:28,转发,评论,赞,新浪长微博,zyVQH8AJc
48,"
                                                                                                    #中国梦新家园#【切实推进灾区生态发展型重建】 雅安独具的生态环境和丰富的自然资源决定了芦山地震灾区恢复重建应当走生态发展型重建之路。因此，设立“雅安生态发展特区”很有必要，这是对党的十八大提出的生态文明建设的有效探索。且看专家如何解读。 O网页链接 ????????                                            ", 2013-5-29 11:03,转发,1,赞,专业版微博,zyVGPbBdv
49,"
                                                                                                    #雅安地震#【芦山灾区所有新建、改建和扩建工程不得随意降低设防标准】《四川省建设工程抗御地震灾害管理办法》将于6月1日起施行。省住建厅要求，芦山地震灾区恢复重建必须全面落实《办法》规定的程序和各项制度，所有新建、改建和扩建工程不得随意降低设防标准。同时，要求在全省 ????????                                            ", 2013-5-29 10:23,3,1,赞,新浪长微博,zyVqB1iWN
50,"
                                                                                                    #雅安地震#【雅安震后首次开展社保基金现场监督】近日，雅安市人社局组织检查组对名山区开展了社保基金现场监督，这是雅安震后首次开展社保基金现场监督。检查组督促名山区社保经办机构要完善信息系统异地灾备方案，确保灾后群众能按时足额领到“养命钱”。 ????????                                            ", 2013-5-29 10:16,转发,评论,赞,专业版微博,zyVnp31io
51,"
                                                                                                    #感恩的心感谢有您#【战旗文工团走进芦山】27日上午，成都军区战旗文工团走进芦山中学，为2000余名抗震救灾武警部队官兵、灾区群众慰问演出。 ????????                                            ", 2013-5-29 10:12,2,评论,赞,专业版微博,zyVlStJG2
52,"
                                                                                                    #雅安地震#【双重保护 抗震系数大大提高】28日，名山区万古乡九年一贯制学校里，修复加固完的主楼焕然一新。从接到维修加固任务到交付使用，中国电建水电七局仅用了一个月时间。施工方给墙体做了“双重保护”——先挂钢筋网，再在钢丝网上浇混凝土，使墙体更坚固牢靠，抗震系数大 ????????                                            ", 2013-5-29 10:06,转发,评论,赞,新浪长微博,zyVjH900q
53,"
                                                                                                    #雅安地震#【《四川省“4·20”芦山强烈地震港澳捐赠资金管理办法》出台】 为提高港澳捐赠资金管理工作的透明度和公信力，促进捐赠资金管理使用更加规范、高效、公开，我省专门制定了《四川省“4·20”芦山强烈地震港澳捐赠资金管理办法》。 《办法》规定，在使用管理方面，定向捐赠 ????????                                            ", 2013-5-29 09:47,转发,1,赞,新浪长微博,zyVbUyEuO
54,"
                                                                                                    #雅安地震#【省委常委会议研究“4·20”芦山强烈地震灾后恢复重建有关工作】 28日，省委书记王东明主持召开省委常委会议，研究“4·20”芦山强烈地震灾后恢复重建等有关问题。会议决定撤销四川省“4·20”芦山强烈地震抗震救灾指挥部，组建四川省“4·20”芦山强烈地震灾后恢复重建委 ????????                                            ", 2013-5-29 09:38,转发,评论,赞,新浪长微博,zyV80gnKh
55,"
                                                                                                    #中国梦新家园#【汉源杏子黄 远销云南不愁“嫁”】我市汉源县光热条件资源好，有利于水果的生长，在汉源县唐家镇黎家村，“金太阳”杏子挤满了枝头，十分诱人，金灿灿的杏子吸引了来自云南、攀枝花等地的众多水果商。 O网页链接 ????????                                            ", 2013-5-27 22:30,1,3,赞,专业版微博,zyHkxy1Ea
56,"
                                                                                                    #感恩的心感谢有您#【提前一周 为灾区孩子送来节日祝福】再过一周就是“六??一”国际儿童节了，24日，省政府副秘书长王七章，省政府妇儿工委副主任、省妇联主席陈芳，省教育厅副厅长唐小我来到我市，提前为灾区学生送来节日的祝福和问候。 O网页链接 ????????                                            ", 2013-5-27 22:29,转发,1,赞,专业版微博,zyHk2w36k
57,"
                                                                                                    #中国梦新家园#【总书记和我们在一起——问候值班民警辛苦了】??????????讲述人：芦山县思延乡派出所帐篷警务室民警李丽娜??????????“宽大、温暖的手掌仿佛充满了无穷的力量和信心，让人感到踏实、安全、幸福……”回忆起与习近平总书记握手的一刻，芦山县思延乡派出所民警李丽娜的眼中充满 ????????                                            ", 2013-5-27 17:44,1,1,1,新浪长微博,zyFsD950g
58,"
                                                                                                    #中国梦新家园#【总书记和我们在一起——“老师们能在板房坚守岗位，我十分欣慰”】????????讲述人：芦山县龙门乡隆兴中心校二年级一班美术、思想品德老师杨国树????“我是隆兴中心校第一个握住习总书记手的老师。”21日晚，龙门乡隆兴中心校二年级一班的美术、思想品德老师杨国树回忆 ????????                                            ", 2013-5-27 17:44,转发,评论,1,新浪长微博,zyFsomskK
59,"
                                                                                                    #中国梦新家园#【总书记和我们在一起——“祝大家六一儿童节快乐”】????????讲述人：芦山县龙门乡隆兴中心校二年级一班班主任武红梅??????5月21日，对于芦山县龙门乡隆兴中心校二年级一班班主任武红梅老师来说，是值得一生铭记的日子。当天下午，武红梅带着班里的孩子和敬爱的习总书记 ????????                                            ", 2013-5-27 17:43,转发,评论,1,新浪长微博,zyFsb7vBD
60,"
                                                                                                    #中国梦新家园#【总书记和我们在一起——“青少年要敢于有梦”】????????讲述人：芦山县龙门乡隆兴中心校五年级二班班主任杨茗茹??????????五年级二班班主任杨茗茹，龙门乡本地人，从事教育已12年。“习总书记进来之前，我们正在开主题班会！” 班会的主题是“感恩奋进、放飞梦想”。杨 ????????                                            ", 2013-5-27 17:43,转发,评论,1,新浪长微博,zyFrYES5T
61,"
                                                                                                    #中国梦新家园#【总书记和我们在一起——“你们的网格化管理很有创新”】????????讲述人：芦山县副县级纪检监察员武静??????????“这里的负责人是谁？”21日下午2:30左右，习近平来到芦山县体育馆安置点临时党委办公室。 武静从人群中站了出来。 “4·20”芦山强烈地震后，芦山县副 ????????                                            ", 2013-5-27 17:42,转发,评论,1,新浪长微博,zyFrL609r
62,"
                                                                                                    #中国梦新家园#【总书记和我们在一起——习总书记问我们住帐篷热不热】????????讲述人：受灾群众张义英??????????22日下午，太阳仍炙热地照射着。在芦山县体育馆安置点，帐篷内热气逼人，安置点的受灾群众张义英带着两岁的孙子躲在体育馆旁边的阴凉处，乘凉，看电视。 这种生活还将继续 ????????                                            ", 2013-5-27 17:42,转发,评论,1,新浪长微博,zyFrv8xup
63,"
                                                                                                    #中国梦新家园#【总书记和我们在一起——“你们受苦了，我现在来看望大家”】????????讲述人：受灾群众陈德琼????????陈德琼家住芦山县城东风路，“4·20”芦山强烈地震后，陈德琼家的房屋严重受损，一家八口人在县城体育馆安置点居住。 21日，芦山县天气炎热，阳光刺眼。14时许，陈德 ????????                                            ", 2013-5-27 17:41,转发,评论,1,新浪长微博,zyFri8oPd
64,"
                                                                                                    #中国梦新家园#【总书记和我们在一起】????????21日下午，中共中央总书记、国家主席、中央军委主席习近平来到我市芦山县看望慰问受灾群众，部署下一步抗震救灾工作。从县体育馆安置点到龙门乡隆兴中心校，从帐篷到临时板房，习总书记一路叮咛、一路关怀、一路嘱托，温暖了灾区群众，坚 ????????                                            ", 2013-5-27 17:41,转发,评论,1,新浪长微博,zyFr2sxou
65,"
                                                                                                    #中国梦新家园#【下月底 公共wifi覆盖雅安全城】“4·20”芦山强烈地震后，所有通讯不畅，雅安市数个试点运行wifi区域起到了很大作用，市民在第一时间连接免费wifi，通过微信、微博等平台与亲人获得联系。地震后，雅安市wifi工程一直在推进。据悉，目前试点区域已超过30个，预计将 ????????                                            ", 2013-5-27 15:17,2,1,赞,新浪长微博,zyEuYujVp
66,"
                                                                                                    #中国梦新家园#【用笔描绘梦想的样子】24日，我市启动“中国梦·新家园”青少年征文比赛，旨在引导青少年追逐梦想，树立为实现伟大中国梦而发奋学习的理想，增强战胜灾难的信心。征文比赛活动面向全市中小学学生进行，参赛作品要围绕“中国梦·新家园”，讲述发生在家乡的感人故事和 ????????                                            ", 2013-5-27 11:44,1,评论,赞,新浪长微博,zyD6t17Od
67,"
                                                                                                    #感恩的心感谢有您#【北京艺能爱心基金情系雅安特殊教育学校 】北京艺能爱心基金在雅安市第一特殊教育学校举行了“温暖智障少儿”公益基金捐赠活动，向学校捐款10万元，并赠送中国著名书法家张传忠先生为学校题写的“天道酬勤”、“自强不息厚德载物”书法作品。 ????????                                            ", 2013-5-27 11:35,转发,评论,赞,专业版微博,zyD2HBoGP
68,"
                                                                                                    #感恩的心感谢有您#【雨城区晏场镇中心校学生用上了新课桌椅】“4·20”芦山强烈地震使雨城区晏场镇中心校校舍受到一定程度的破坏。近日，雨城区晏场镇中心校收到一批新课桌椅。经过几日的组装，全校学生终于用上了新的课桌椅。 ????????                                            ", 2013-5-27 11:35,7,1,1,专业版微博,zyD2sfvaY
69,"
                                                                                                    #感恩的心感谢有您#【灵关镇的心立方】宝兴县灵关镇的孩子们对镇中学里两栋木质板房有着特殊的感情，这两栋板房由当地学生参与设计和建造，分别取名为“童缘心立方”和“宝贝心立方”。组织者刘猛原是河北一所大学的心理学教师，芦山地震后，刘猛率队满载木料急赴灵关，赠与学校。 ????????                                            ", 2013-5-27 10:49,转发,评论,2,新浪长微博,zyCJPoMT9
