序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
27,"
                                                                                                    今年4月8日，有不法分子以成都市公安消防支队办公室名义向社会单位下发了一份名为《关于举办全市酒店、宾馆、公务娱乐场所从业人员消防安全知识培训班的通知》，并要求单位将培训费用汇入农业银行账号：6228480418277009779开户名方小兵。经查实此事件纯属捏造，请大家切勿相信，谨防上当受骗！ ????????                                            ", 2013-5-7 15:31,1,1,赞,专业版微博,zvC2nFbf8
28,"
                                                                                                    【1打消防员+3台器械+1个起重机+6000英胖能干啥？救只卡在井里的小~~羊~~羔】本文的译者……担心小羊之后会不会被吃掉…… O网页链接 O网页链接 ????????                                            ", 2013-5-6 10:57,1,4,赞,微博连接,zvqOWkZQy
29,"
                                                                                                    新浪微博客户端升级了！信息流图片加载速度提升；发布器支持多张图片一键分享；新增emoji、浪小花表情。观看视频，了解更多！O网页链接 我在全新微博客户端3.5.0，我为雅安祈福。App Store下载地址：O网页链接 ????????                                            ", 2013-5-2 22:50,转发,评论,赞,iPhone客户端,zuTMklGIj
30,"
                                                                                                    //@赴汤蹈火119: 旅转门经常＂吃＂小孩的手，家长们要格外注意。                                            ", 2013-5-2 16:50,转发,评论,1,专业版微博,zuRqe26Xl
31,"
                                                                                                    转发微博                                            ", 2013-5-2 15:08,转发,评论,赞,专业版微博,zuQKJs3bT
32,"
                                                                                                    神技共分享！                                            ", 2013-5-1 23:46,转发,评论,37,iPhone客户端,zuKIpvMbJ
33,"
                                                                                                    摘马蜂窝是消防GG们繁重接处警量中比较大的一部分，谢谢你的理解和支持！                                            ", 2013-5-1 23:38,1,3,1,iPhone客户端,zuKF7DJG0
34,"
                                                                                                    4月25日下午，玛氏食品（中国）有限公司宠物护理用品和皇誉宠物食品（成都）有限公司来到成都消防搜救犬中队，看望慰问了从一线奋战归来的搜救犬中队官兵以及狗狗们，并给搜救犬中队送来了狗粮。感谢你们对成都消防的关心！ ????????                                            ", 2013-4-27 15:30,4,2,赞,专业版微博,zu5LkqOoC
35,"
                                                                                                    转发微博                                            ", 2013-4-26 19:48,2,2,21,iPhone客户端,ztY1jjYfm
36,"
                                                                                                    4.20地震救援，成都消防4支搜救犬与300名官兵挺进震中、并肩作战，穿越死亡谷、深入废墟中，功勋犬“天府”、三代犬“威尔”表现突出！作为一支特殊救援队，搜救犬在大灾大难面前演绎了大爱！谨以此片献给成都消防的狗狗们！@央视新闻 @成都发布 @华西都市报 O网页链接 ????????                                            ", 2013-4-26 17:06,30,9,2,微电视,ztWXwEi65
37,"
                                                                                                     @央视新闻 于今日07：18发布的一条关于搜救犬的微博所有画面，实际是成都消防支队功勋搜救犬“天府”在抗震救灾现场和与训导员离别的画面。强烈要求扩散，避免误导网友。                                            ", 2013-4-26 14:42,11,10,886,媒体版微博,ztW101F9j
38,"
                                                                                                    4.20抗震救灾中，浙江省永康市嘉宏工具制造有限公司第一时间筹集了50台汽油镐送往灾区，但由于交通受阻这批救援工具没能到达一线。该公司随即通过微博联系到成都市公安消防支队，并将汽油镐空运至成都。汽油镐能快速破碎大型石头、废墟，汽油机动力，无需用电，户外作业极为方便。感谢你们，雅安加油！ ????????                                            ", 2013-4-25 16:37,1,评论,赞,专业版微博,ztNldBOkh
39,"
                                                                                                    最新消息：崇州塔吊坍塌事故被困人员已被当地老百姓和赶往现场的消防队员全部救出！！具体情况还在进一步查证！ ????????                                            ", 2013-4-24 19:12,1,2,赞,iPhone客户端,ztEVH4clA
40,"
                                                                                                    4月24上午10时59分，成都消防二十八中队8人两台水罐车已带齐轻便泵及移动水炮，出发执行清除路障，打通物资运输通道的任务，目标地点为大川镇与太平镇之间的道路。 ????????                                            ", 2013-4-24 12:23,10,4,1,专业版微博,ztCfAiGOV
41,"
                                                                                                    成都消防“4.20”雅安芦山地震救援掠影（二）。 向参与抗震救灾的全体英雄们致敬！ ????????                                            ", 2013-4-22 13:35,18,8,2,专业版微博,ztjS6zoNU
42,"
                                                                                                    成都消防“4.20”雅安芦山地震救援掠影。 向参与抗震救灾的全体英雄们致敬！ ????????                                            ", 2013-4-22 10:56,26,6,2,专业版微博,ztiPhjljS
43,"
                                                                                                    与时间赛跑！与死神博弈！与灾情抗衡！ 成都消防科学施救营救临产孕妇 @成都发布 @成都微吧 @四川发布 @四川在线 @四川身边事 @四川新闻网 ????????                                            ", 2013-4-21 22:35,7,2,2,专业版微博,ztdYO1wWL
44,"
                                                                                                    图片说明：今日晨，成都消防官兵在芦山县太平镇成功转移一名即将临盆产妇的情况 ????????                                            ", 2013-4-21 17:14,28,8,赞,专业版微博,ztbShDPPV
45,"
                                                                                                    成都消防前线最新消息：支队战勤保障加油车追上赶到从芦山县飞仙关镇前往宝兴的物资输送队，为车队补充油料。 ????????                                            ", 2013-4-21 15:39,1,2,赞,专业版微博,ztbfH5FJ3
46,"
                                                                                                    感谢亲们关注成都消防救援队伍！现在成都消防突击队员已向宝兴挺进！                                            ", 2013-4-21 14:28,4,2,8,专业版微博,ztaNcj1zC
47,"
                                                                                                    成都消防前线最新消息：成都消防从芦山县飞仙关镇前往宝兴的物资输送队由于路上拥堵，正中途下车休整，宝兴在望！道路只能单边通行前方堵死，继续等待，离目的地水库还有一定距离。到达水库后，消防官兵利用冲锋舟协助运送救灾物资到宝兴受灾现场！ ????????                                            ", 2013-4-21 14:28,4,1,赞,专业版微博,ztaMPfYmz
48,"
                                                                                                    今日晨，成都消防在太平镇参与抗震救灾的官兵，从战地医院安全转移一名即将临盆的产妇。消防官兵用担架抬送产妇经过受灾地区，并成功转移至邛崃机场。 ????????                                            ", 2013-4-21 13:16,7,4,2,专业版微博,ztajO39Z0
49,"
                                                                                                    截至目前，成都消防派遣前往雅安、邛崃参与抗震救灾的救援力量实现全线人车安全，消防官兵没有伤亡、车辆装备完整可用。祝愿成都消防的兄弟们平安！ ????????                                            ", 2013-4-21 12:52,21,9,2,iPhone客户端,zta9ZiZvi
50,"
                                                                                                    成都消防前线最新情况：12时22分，成都消防一支由23名官兵组成的物资输送队携带五艘冲锋舟，已从多营进入芦山境内的飞仙关镇，他们将前往指定地点为受灾群众运送抗震救灾物资！ ????????                                            ", 2013-4-21 12:23,4,1,1,专业版微博,zt9YncsHL
51,"
                                                                                                    由于太平镇现在网络通讯信号不畅，成都消防前线信息暂时不能回传。支队在现场的“动中通”通讯车正在紧张调试中，信息渠道畅通后我们将及时反映消防官兵前线情况，请大家持续关注本微博！ ????????                                            ", 2013-4-21 11:19,1,9,1,专业版微博,zt9ydvF51
52,"
                                                                                                    在完成清晨深度搜救任务后，10：06，成都消防驰援雅安地震突击队伍在太平镇再次集结整装，为下一步搜救工作做好准备。 ????????                                            ", 2013-4-21 10:13,10,9,赞,iPhone客户端,zt97BveM7
53,"
                                                                                                    凌晨1时08分，成都消防作战指挥中心灯火通明，值班人员坚守岗位联络抗震救灾前线,同时随时监控成都市区的火灾和其他事故！相信全市消防官兵又将度过一个不眠之夜！ ????????                                            ", 2013-4-21 01:12,9,4,1,iPhone客户端,zt5zWhTi5
54,"
                                                                                                    入夜，山区气温已经降到7摄氏度，成都消防还在研究部署救援行动！马昆支队长召集各搜救分队指挥员研究今日救援行动。 ????????                                            ", 2013-4-21 00:20,19,13,赞,专业版微博,zt5eJkcrE
55,"
                                                                                                    成都消防飞豹救援队的7台猛士战车，协同多功能地震救援车挺进到芦山太平镇！ ????????                                            ", 2013-4-20 23:51,29,4,3,专业版微博,zt53e1Oe3
56,"
                                                                                                    成都消防马昆支队长组织战评总结，部署夜间搜救！ ????????                                            ", 2013-4-20 23:51,3,2,1,专业版微博,zt530pTWe
57,"
                                                                                                    四川省公安厅岳德松副厅长高度肯定成都消防敢打敢冲敢拼！要求成都消防：抓好72小时救援，做好晚间救援，维护好当地治安维护！（由于网络信号原因，微博信息滞后，请网友谅解） ????????                                            ", 2013-4-20 23:50,3,1,1,专业版微博,zt52I7iX9
58,"
                                                                                                    移动车载照明灯给震中山乡带来了希望的光亮！（由于网络信号原因，微博信息滞后，请网友谅解） ????????                                            ", 2013-4-20 23:49,转发,评论,1,专业版微博,zt52lEsrC
59,"
                                                                                                    今晚8时，成都消防从邛崃绕行雅安大川的重型队，因车辆和大型装备被堵在半山，一支33人的轻装队过来了，现在太平乡有成都消防110名官兵！（由于网络信号原因，微博信息滞后，请网友谅解） ????????                                            ", 2013-4-20 23:47,7,4,2,专业版微博,zt51p8KlP
60,"
                                                                                                    22:00，成都消防支队在指挥中心召开视频会议，对抗震救灾力量调动后，全市驻守消防保卫工作进行安排部署。支队杨华政委特别强调，全市留守消防力量要坚决贯彻一级战备要求，全力做好抗震救灾力量调动后的城区保卫工作，避免次生灾害和火灾事故给全市人民带来其他损失。 ????????                                            ", 2013-4-20 22:32,18,4,赞,专业版微博,zt4wR2Atl
61,"
                                                                                                    成都消防在雅安地震现场.mpg O网页链接 ????????                                            ", 2013-4-20 20:00,20,9,2,微电视,zt3xe0hPR
62,"
                                                                                                    成都消防前线最新消息：由24人、6台车组成的飞豹救援队正全速挺进芦山太平乡！战勤保障大队4人驾驶一台保障用车紧跟其后。特勤二中队35名官兵、指挥部8人、宣传组6人组成的后续部队徒步快速奔赴太平乡！ ????????                                            ", 2013-4-20 17:19,13,20,赞,专业版微博,zt2tMCsFg
63,"
                                                                                                    成都消防前线信息：大川情况已平稳，指挥组正在研究下一步救援力量步署！ ????????                                            ", 2013-4-20 17:13,6,7,2,iPhone客户端,zt2rExstZ
64,"
                                                                                                    其中4台抢险救援车，3台皮卡车、1台多功能抢险救援车！主要任务时挺进大川开展搜救！！                                            ", 2013-4-20 17:11,3,1,赞,专业版微博,zt2qID5so
65,"
                                                                                                    成都消防已在龙门乡现场全力投入搜救！加油！ ????????                                            ", 2013-4-20 17:01,30,8,赞,iPhone客户端,zt2mryKfF
66,"
                                                                                                    成都消防第二组救援分队已从邛崃到雅安大川的路上，共计11台车，六十余人！ ????????                                            ", 2013-4-20 16:56,10,7,赞,iPhone客户端,zt2kCoHeZ
67,"
                                                                                                    成都消防突击队员在一坍塌建筑开展展开搜救！ ????????                                            ", 2013-4-20 16:53,11,4,赞,专业版微博,zt2jfhPdq
68,"
                                                                                                    成都消防突击队员经过塌方路段！！挺进！兄弟们，好样的！！！ ????????                                            ", 2013-4-20 16:50,47,17,1,专业版微博,zt2ic0iX1
69,"
                                                                                                    成都消防前线消息：消防官兵就地取材——抢抓时间！为车辆经过塌方路段做好准备。据了解，成都消防前往龙门乡的沿途有9处大型塌方段——最长约300米！ ????????                                            ", 2013-4-20 16:49,5,1,1,专业版微博,zt2hLpxOg
70,"
                                                                                                    成都消防在太平乡现场作出战斗部署——分两组沿河谷两岸搜救！ ????????                                            ", 2013-4-20 16:31,6,4,赞,专业版微博,zt2avEWk3
71,"
                                                                                                    成都消防突击队步行一路搜索挺进到太平乡！立即部署搜救！ ????????                                            ", 2013-4-20 16:27,11,2,赞,专业版微博,zt28UmISy
72,"
                                                                                                    //@成都市政府门户网站:请大家不要轻信谣言！！                                            ", 2013-4-20 16:25,转发,评论,14,iPhone客户端,zt27Uj2Px
73,"
                                                                                                    龙门到太平乡路断——步行进军15公里，成都消防官兵烈日下向震中挺进！ ????????                                            ", 2013-4-20 14:27,22,13,3,专业版微博,zt1m6wssz
74,"
                                                                                                    成都消防奔赴芦山受灾现场...... ????????                                            ", 2013-4-20 13:16,2,5,1,专业版微博,zt0TlfUKy
75,"
                                                                                                    成都消防前往芦山的增援部队指挥部研讨救援重点 ????????                                            ", 2013-4-20 13:01,3,5,赞,专业版微博,zt0N4nx67
76,"
                                                                                                    由于道路状况堪忧，目前，成都消防增援雅安芦山的先头部队部分作战力量约30人，在省消防总队马先宏总队长的带领下前往龙门乡的途中！ ????????                                            ", 2013-4-20 12:51,4,2,赞,专业版微博,zt0J6eRgk
77,"
                                                                                                    省市媒体宣传力量已随成都消防先头部队已到芦山！第一手新闻正在发送！请大家持续关注本微博和省市媒体报道！ ????????                                            ", 2013-4-20 11:47,6,3,赞,iPhone客户端,zt0j83OpW
78,"
                                                                                                    芦山路段因地震导致道路中断，成都消防增援部队经荥经绕行！ ????????                                            ", 2013-4-20 11:29,3,6,赞,专业版微博,zt0bVjnyu
79,"
                                                                                                    今日8时2分四川省雅安市芦山县发生7.0级地震，成都邛崃受到波及。灾情发生后，成都市公安消防支队马昆支队长率19台消防车、114名官兵、4只搜救犬组成的3支飞豹救援队、2支重型搜救队奔赴雅安；杨华政委坐镇成都消防指挥中心指挥。同时成都消防还调集27台消防车、139名官兵前往邛崃受灾地区开展救援。 ????????                                            ", 2013-4-20 11:27,38,7,1,专业版微博,zt0bbejEI
80,"
                                                                                                    据网友反映，雅安龙门乡、上里古镇受灾情况比较严重，请掌握真实、准确情况的网友通过该微博及时@成都市公安消防支队，便于我们调集救援力量！ ????????                                            ", 2013-4-20 11:11,3,4,赞,专业版微博,zt04z4z7M
81,"
                                                                                                    请雅安及其他受灾地区网友通过该微博给我们通报受灾现场情况，以便于成都消防官兵及时赶往现场开展救援；同时也请安全的朋友们及时报平安！！！祈祷！！ ????????                                            ", 2013-4-20 11:06,12,6,赞,专业版微博,zt02v7ywg
82,"
                                                                                                    除派遣跨区域增援力量前往雅安外，成都消防还调集27台消防车、139名官兵前往邛崃受灾地区开展救援！ ????????                                            ", 2013-4-20 11:00,4,5,2,专业版微博,zt006t9lM
83,"
                                                                                                    成都消防19台消防车、108名官兵、4支搜救犬组成的3支飞豹救援队、2支重型搜救队已在赶往雅安芦山途中！！ ????????                                            ", 2013-4-20 10:54,27,11,2,专业版微博,zsZXKe0Rz
84,"
                                                                                                    成都消防第一批救援力量已出发！ ????????                                            ", 2013-4-20 09:31,24,15,2,iPhone客户端,zsZpSb7jE
85,"
                                                                                                    成都消防第一批救援部队已出发！ ????????                                            ", 2013-4-20 09:22,80,22,2,iPhone客户端,zsZmjppaq
86,"
                                                                                                    成都市公安消防支队进入一级战备，三支飞豹救援队、一支重型救援队已整装待发！全面做好跨区域救援准备 ！ ????????                                            ", 2013-4-20 08:54,34,20,2,iPhone客户端,zsZaYs7cj
87,"
                                                                                                    成都消防教你怎样制作家庭火灾逃生疏散路线图！供童鞋们学习！求扩散！ ????????                                            ", 2013-4-18 12:13,10,3,1,专业版微博,zsHCDDE1z
88,"
                                                                                                    转发微博                                            ", 2013-4-16 09:25,1,评论,1,专业版微博,zsnFsE3wE
89,"
                                                                                                    转发微博                                            ", 2013-4-16 09:22,4,1,赞,专业版微博,zsnEhmLZJ
90,"
                                                                                                    转发微博                                            ", 2013-4-12 14:33,2,1,3,专业版微博,zrNYJnoy1
91,"
                                                                                                    连日来，成都市公安消防局在全市范围内部署开展了家庭消防安全“五自查四应会”宣传教育活动，全市消防官兵走进街道、社区、村组宣传普及家庭消防安全常识，指导规范小区家庭消防安全宣传专栏、标语、标牌设置，建立定期宣传、演练机制。 ????????                                            ", 2013-4-12 14:19,转发,评论,赞,专业版微博,zrNSJkLPm
92,"
                                                                                                    //@成都龙门阵摆起: 1分钟看你缺啥维生素                                            ", 2013-4-12 10:13,1,评论,赞,专业版微博,zrMgYp2VX
93,"
                                                                                                    我投给了""糖油果子"" 这个选项。                                            ", 2013-4-10 10:08,转发,1,赞,投票-你心目中的...,zrto32J3z
94,"
                                                                                                    转发微博                                            ", 2013-4-9 15:51,1,1,1,专业版微博,zrmcBrBuF
95,"
                                                                                                    转发微博                                            ", 2013-4-9 14:13,转发,评论,赞,专业版微博,zrlyPye0U
96,"
                                                                                                    燃着的烟头，体积虽小，但它却仍是一个燃烧着的物体、是明火，所以温度很高。 据测定，烟头表面温度在200℃～300℃， 中心温度高达700℃～800℃，而一般可燃物质的燃点都在这个温度以下。所以，亲们一定要注意：小小烟头大大隐患，务必将烟头掐灭才能丢弃，而且千万不要躺在床上抽烟哦！ ????????                                            ", 2013-4-9 09:42,2,评论,赞,专业版微博,zrjMMFoZz
97,"
                                                                                                    火灾中被困时，要主动与外界联系，以便极早获救。如房间有电话、对讲机、手机，要及时报警。如没有这些通讯设备，白天可用各色的旗子或衣物摇晃，向外投掷物品，夜间可摇晃点着的打火机、划火柴、打开电灯、手电向外报警求援，直到消防队来救助脱险或在能疏散的情况下择机逃生。 ????????                                            ", 2013-4-8 15:26,1,1,赞,专业版微博,zrcCc0DYj
98,"
                                                                                                    转发微博                                            ", 2013-4-8 08:44,转发,评论,2,专业版微博,zr9YU9xuY
99,"
                                                                                                    转发微博                                            ", 2013-4-7 10:14,4,2,2,专业版微博,zr18LyQ1p
100,"
                                                                                                    转发微博                                            ", 2013-4-7 10:12,转发,评论,1,专业版微博,zr18fFaA1
101,"
                                                                                                    警情播报：4月2日，成都消防共接处警48起，其中火警3起，抢险救援16起，社会救助29起，抢救被困人员4人，抢救财产价值2万元。成都消防提醒童鞋们注意，家庭火灾主要原因有电气安装或使用不当、生活用火不慎、燃气泄露遇明火或碰撞火花、儿童玩火、吸烟等，重视消防安全，远离家庭火灾！ ????????                                            ", 2013-4-3 09:40,18,1,赞,专业版微博,zqpdf06Ul
102,"
                                                                                                    请大家继续踊跃投票哈！                                            ", 2013-4-2 11:31,转发,评论,赞,专业版微博,zqgvOAxpO
103,"
                                                                                                    转发微博                                            ", 2013-4-2 09:36,转发,评论,1,专业版微博,zqfL6bSxE
104,"
                                                                                                    转发微博                                            ", 2013-4-1 14:38,1,2,1,专业版微博,zq8jdbqXY
105,"
                                                                                                    为什么火灾中要使用湿毛巾捂住口鼻逃生？ 火灾时氧气密度比二氧化碳小，所以上方是氧气下方是二氧化碳。为了防止处于下方的二氧化碳和粉尘类物质进入口鼻对呼吸道的伤害，就要用遮蔽物掩住口鼻。因大火会使周围温度迅速上升，使水分蒸腾加剧，可以用湿的毛巾或布单掩住口鼻，得到润湿上呼吸道的效果。 ????????                                            ", 2013-4-1 11:22,4,1,赞,专业版微博,zq71ImXeI
106,"
                                                                                                    请大家继续踊跃投票哈！                                            ", 2013-4-1 09:44,1,评论,赞,专业版微博,zq6nNB8o3
107,"
                                                                                                    3月31日下午4点过，成都科华街蓝色加勒比广场爱舍儿酒店502房间，一名20岁左右的女子，单手抓着台栏杆，身体悬在窗外大声呼喊，意欲轻生。就在她双脚打滑即将失去平衡的一瞬间，成都消防战士突然从窗后伸出一只手，将她拽了回来…… 详情移步O网页链接； O网页链接。 ????????                                            ", 2013-4-1 09:28,7,评论,1,专业版微博,zq6h7D361
108,"
                                                                                                    3月28日，一台DG32型登高平台消防车落户成都市锦江区桦彩路专职消防队。该车可升高32米，具有国际先进的电脑控制设备安全系统装置，不仅具有高喷消防车的功能还具有泡沫消防车的功能。 ????????                                            ", 2013-3-29 15:12,1,7,赞,专业版微博,zpGfujmsn
109,"
                                                                                                    请大家继续踊跃投票哈！                                            ", 2013-3-29 15:06,1,评论,赞,专业版微博,zpGcSnsnA
110,"
                                                                                                    请大家继续踊跃投票哈！                                            ", 2013-3-28 09:20,2,评论,赞,专业版微博,zpuw33yfX
111,"
                                                                                                    18时27分，责任区五中队首先到达现场，经现场了解，倒塌建筑为正在拆迁的居民住房，剩余部分约5层，为整体性倾斜倒塌，倒塌面积约为300平方米。根据了解周围群众及现场侦查，未发现有被困人员。目前支队官兵正在进一步清理现场，倒塌原因相关部门正在调查。【成都消防】 ????????                                            ", 2013-3-27 20:59,2,评论,赞,iPhone客户端,zppFcqrlC
112,"
                                                                                                    2013年03月27日18时22分，成都市公安消防支队指挥中心接到报警：成都市青龙街21号一拆迁房发生倒塌。接警后，指挥中心立即调出责任区五中队、特勤二中队、特勤三中队飞豹救援分队、搜救犬分队，共9台消防车，50余名官兵火速赶赴现场。支队马昆支队长率全勤指挥部随即出动。 ????????                                            ", 2013-3-27 20:58,4,2,赞,iPhone客户端,zppF3dgqc
113,"
                                                                                                    施工现场动火作业""八不""、""四要""、""一清理""，求普及，求扩散！远离火灾，珍爱生命！ ????????                                            ", 2013-3-27 10:28,7,1,赞,专业版微博,zplxe7WU5
114,"
                                                                                                    请大家继续踊跃投票哈！                                            ", 2013-3-27 09:18,2,评论,赞,专业版微博,zpl4Enm0L
115,"
                                                                                                    转发微博                                            ", 2013-3-27 08:57,2,评论,1,专业版微博,zpkW4sv9J
116,"
                                                                                                    请大家继续踊跃投票哈！                                            ", 2013-3-26 15:54,1,2,1,专业版微博,zpeeSF78a
117,"
                                                                                                    转发微博                                            ", 2013-3-26 07:49,转发,1,2,iPhone客户端,zpb4aeQ91
118,"
                                                                                                    我参与了@成都市公安消防支队 的投票【你想从成都消防政务微博了解什么？】，你想知道结果吗？一起来投票吧！O网页链接 ????????                                            ", 2013-3-26 07:46,9,1,赞,投票-你想从成都...,zpb2Sb1A8
119,"
                                                                                                    我发起了一个投票【你想从成都消防政务微博了解什么？】，地址 O网页链接 ????????                                            ", 2013-3-25 14:30,2,1,1,专业版微博,zp4guz9kv
120,"
                                                                                                    爱在生死间，消防老兵的水火春秋！全国“最美消防员”首位候选人——成都消防特勤第三中队中队长助理刘亚光，了解英雄成长之路，感受为民服务的点点滴滴。O网页链接；O网页链接； O网页链接； O网页链接； O网页链接 @成都发布 @微成都 ????????                                            ", 2013-3-22 10:31,1,5,赞,专业版微博,zoApRkDKg
121,"
                                                                                                    中央电视台和公安部消防局联合启动的“寻找最美消防员”大型公益活动昨日正式启动，成都消防特勤三中队代理排长刘亚光的感人故事在中央电视台《新闻联播》中进行展播，他也成为全国消防部队入选“最美消防员”候选名单的第一人！                                            ", 2013-3-21 09:42,-1,4,赞,微博搜索,zoqFkw3wo
