序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
26,"
                                                                                                    蜀黍：我能怎么办，我也很无奈啊。                                            ", 9月30日 07:48,4,6,21,iPhone 6 Plus,Foa2NkA00
27,"
                                                                                                    航展实时路况#平安航展有我守卫#                                             ", 9月29日 17:42,8,1,3,iPhone,Fo4vbauIW
28,"
                                                                                                    #平安航展有我守卫# 德阳公安四大神器，专治无人机扰飞！有人需要技术支持吗？ ​​​​                                            ", 9月29日 17:22,29,20,65,iPhone,Fo4mWykyD
29,"
                                                                                                    【德阳航展，除了飞机还火了一枚警察蜀黍】29日，2017四川国际航空航天展览会开幕式上，除了各式各样的飞机吸引眼球外，现场负责安保的特警蜀黍也成为人们合影的目标！其中，德阳市公安局特警支队特战大队尖刀中队民警马俊文，成为最受欢迎的对象！#平安航展有我守卫##迎接十九大忠诚保平安# ​​​​                                            ", 9月29日 12:17,26,23,63,iPhone,Fo2nmenfK
30,"
                                                                                                    来，警察蜀黍带你看灰机～#平安航展有我守卫#（来自L一直播:四川公安正在直播）APP下载地址：O网页链接  2德阳 ​​​​                                            ", 9月29日 10:51,6,24,12,一直播,Fo1Op6fb8
31,"
                                                                                                    来，蜀黍带你看灰机～#平安航展有我守卫#（来自L一直播:四川公安正在直播）APP下载地址：O网页链接  2德阳 ​​​​                                            ", 9月29日 10:33,11,14,5,一直播,Fo1H90xL1
32,"
                                                                                                    警汪：好紧张，第一次上直播，该怎么做才能像经常直播一样？急，在线等～ ​​​#平安航展有我守卫##迎接十九大忠诚保平安# ​​​​                                            ", 9月29日 10:11,13,21,38,iPhone,Fo1y6rsTM
33,"
                                                                                                    来！警察蜀黍带你看灰机～#平安航展有我守卫#（来自L一直播:四川公安正在直播）APP下载地址：O网页链接  2德阳 ​​​​                                            ", 9月29日 09:30,19,36,7,一直播,Fo1hx40dp
34,"
                                                                                                    来，猜猜蜀黍在干嘛？#平安航展有我守卫# ​​​​                                            ", 9月29日 08:21,88,113,42,iPhone,Fo0PGrhki
35,"
                                                                                                    亲们，早啊！帅气的蜀黍和警汪已经上岗，而……#平安航展有我守卫# ​​​​                                            ", 9月29日 07:16,56,59,230,iPhone,Fo0pdAIgJ
36,"
                                                                                                    护航展，保平安，@广汉公安 与你相伴！#平安航展有我守卫# L四川公安的秒拍视频 ​​​​                                            ", 9月28日 22:39,10,1,21,iPhone,FnX1lhvQf
37,"
                                                                                                    #平安航展有我守卫#【O明天9点30分，叔叔带你看灰机[飞机] 】9月29日，2017四川国际航空航天展览会将在德阳广汉拉开帷幕。世界顶尖飞行队齐聚德阳，@四川公安 带您观赏精彩飞行盛宴。小伙伴们约起来～[噢耶] ​​​ ​​​​                                            ", 9月28日 21:39,6,10,24,iPhone 6,FnWCR8nua
38,"
                                                                                                    没有爸爸的国庆节！#迎接十九大忠诚保平安#                                             ", 9月28日 20:03,10,5,10,iPhone,FnW06qrby
39,"
                                                                                                    #平安航展有我守卫#【2017四川国际航空航天展览会等你来[噢耶]】9月29日，2017四川国际航空航天展览会将在德阳广汉拉开帷幕。29日、30日为飞行表演专业观展日，10月1日-3日为观众观展日。为期5天的首届四川航展以“共舞蓝天融合发展”为主题，将全面呈现全球航空航天成果，全力打造国内一流航展品牌。 ​​​​...展开全文c                                            ", 9月28日 17:17,23,9,20,iPhone,FnUUDtbGy
40,"
                                                                                                    战友，一路走好！                                            ", 9月28日 11:34,17,15,27,iPhone,FnSFkuxh9
41,"
                                                                                                    【7小时！金店被盗案告破！】9月27日上午9时许，@南部公安 接到报警：县城一金店被盗。经现勘判断案发时间应该在凌晨时分，警方迅速在重点可疑区域展开拉网式盘查，在重要的路口、交通要道定点蹲守，密织天罗地网。16时许，距接到报案仅7小时，2名犯罪嫌疑人落网，被盗金银首饰全部追回。 ​​​​                                            ", 9月28日 00:50,15,4,28,iPhone 6 Plus,FnOrUuC6s
42,"
                                                                                                    #还看今朝#【川警眼中的四川人】“天府之国”的惬意，熊猫的呆萌，吃货的天堂…这是四川，但四川远不止于此。这五年，四川人民战胜了两次大地震，478万人口脱离贫困…省公安厅机场公安民警赵静婉、四川公安消防搜救犬训导员赵琦与其他川人一道，讲述四川精气神，展现川人乐观、泼辣、实干性格。  ​​​​...展开全文c                                            ", 9月27日 17:18,33,9,33,360安全浏览器,FnLuohIHR
43,"
                                                                                                    好危险，蜘蛛侠蜀黍注意安全。                                            ", 9月27日 16:44,5,2,8,iPhone 6 Plus,FnLgJ5iD2
44,"
                                                                                                    【省国庆黄金周交通安全保畅工作新闻通气会召开】27日上午，省厅召开新闻通气会集中向社会公布全省公安机关在2017国庆黄金周期间交通保畅措施、主要道路路况信息等情况。同时，将通过@四川公安 、@四川交警、今日头条及“四川交警”公众号、四川交通广播电台FM101.7不间断发布最新交管信息。 ​​​​                                            ", 9月27日 14:43,10,1,11,iPhone 6 Plus,FnKtz4yoU
45,"
                                                                                                    【攀枝花市举行2017“花城利剑”反恐处突实战演练】9月27日上午，攀枝花市反恐怖工作领导小组在攀枝花市炳三区举行了代号为“花城利剑”的反恐处突实战演练，公安、武警、消防、卫生、民兵1600余人，43余辆（架）装备车辆、无人机参加了演练。此次演练以反恐实战为牵引，结合攀枝花市反恐工作实际，针 ​​​​...展开全文c                                            ", 9月27日 11:35,8,4,28,iPhone 6 Plus,FnJfdhdzU
46,"
                                                                                                    【中秋将至 警惕这些诈骗行为↓】①冒充“快递员”寄送月饼骗快递费  ②冒充“朋友”发送祝福短信诈骗  ③建立虚假购物网站，以“中秋节促销”为由诈骗  ④“航班取消”诈骗。切记：收快递前先验货再付款！短信里的不明链接别点！任何索要短信验证码的行为都是诈骗！转发提醒！L央视新闻的秒拍视频 ​​​​                                            ", 9月27日 09:21,64,6,11,iPhone 6 Plus,FnImI6Ep3
47,"
                                                                                                    一个永远无法完成的梦想！                                            ", 9月27日 07:48,33,15,211,iPhone,FnHKZyKTG
48,"
                                                                                                    #平安航展有我守卫# 四川国际航空展，我们就在你身边。 L德阳公安的微博视频 ​​​ ​​​​                                            ", 9月26日 15:53,8,评论,10,iPhone 6 Plus,FnBvDo3XQ
49,"
                                                                                                    【警察眼中的警察故事，征文比赛马上开始啦】全省公安民警、辅警和公安家属，9月30日至10月30日以“警察眼中的警察故事”为主题，结合身边的人和事，以自己的亲历、亲闻，讲述警察在工作、生活中的故事，注明“警察眼中的警察故事”发送到scgaxcc@126.com邮箱。约起来哟。 ​​​​                                            ", 9月26日 11:12,41,18,15,iPhone 6 Plus,FnzFxC5pj
50,"
                                                                                                    《民警李建国》第二季第三集 预防传销篇 L民警李建国的微博视频 ​​​ ​​​​                                            ", 9月26日 09:57,17,8,19,iPhone 6 Plus,Fnzb3lZvY
51,"
                                                                                                    中国刑警的“5个最”，他们的回答，让我们温暖，让我们感动！为英雄点赞！                                            ", 9月25日 18:21,9,评论,191,iPhone,Fnt3gu1P6
52,"
                                                                                                    【@四川公安 代表中国警察组队参赛 赢得国际警察五人制足球赛亚军[噢耶]】9月18日至25日，由国际警察五人制足球协会主办的国际警察五人制足球赛在意大利举行，有来自中国、俄罗斯、加拿大等17个国家和地区的19支队伍参加了本次赛事，四川省公安厅代表中国警察组队参赛。最终，通过激烈角逐，中国代表队 ​​​​...展开全文c                                            ", 9月25日 17:37,135,70,200,iPhone,FnsLmB0Lx
53,"
                                                                                                                                                ", 9月25日 08:24,19,11,5242,iPhone,Fnp8SndSj
54,"
                                                                                                    请不要告诉你的孩子， 如果他们调皮我们会把他们抓走。 我们希望他们在感到害怕的时候会跑向我们， 而不是被我们吓跑，谢谢！ #四川公安，在你身边#                                             ", 9月24日 15:07,36,7,16,iPhone,FnilQz7n7
55,"
                                                                                                    【孟建柱会见全国公安百佳刑警时强调 忠诚担当 无私奉献 不断提高打击犯罪保护人民能力水平 郭声琨参加会见】“热血铸剑·丹心卫民”全国公安百佳刑警推选活动揭晓仪式22日在京举行。中共中央政治局委员、中央政法委书记孟建柱会见当选民警并观看揭晓仪式。他强调，要认真学习贯彻习近平总书记系列重要 ​​​​...展开全文c                                            ", 9月23日 22:39,17,1,12,iPhone,FnbSSxkhH
56,"
                                                                                                    战友，一路走好！                                            ", 9月23日 20:01,63,13,148,iPhone,FnaQxoi18
57,"
                                                                                                    呐，只可以拍照，不能带走哦！#欢乐成马我护航#                                             ", 9月23日 14:20,11,15,1127,iPhone,Fn8ChvlBa
58,"
                                                                                                    【学警出更 护航成马】9月23日凌晨4时，@四川警察学院 200名学警准时在西博城集结完毕，开始全程护航成都国际马拉松赛，维护赛事现场秩序。来，为我们的小鲜肉们疯狂打call！[噢耶]#欢乐成马我护航# ​​​​                                            ", 9月23日 12:13,19,14,101,iPhone,Fn7MO9O3R
59,"
                                                                                                    #欢乐成马我护航# 叔叔是大人了，不喝不喝……                                            ", 9月23日 11:55,9,4,18145,iPhone 6s,Fn7FwkxLh
60,"
                                                                                                    这个帅爆了                                            ", 9月23日 10:17,31,5,175,iPhone 6s,Fn71HcKBB
61,"
                                                                                                    为你们疯狂打call！[噢耶]#警情通报#                                             ", 9月23日 10:14,6,2,101,iPhone,Fn70yyIhm
62,"
                                                                                                    #欢乐成马我护航# @成都特巡警 已然成为赛场上的一道靓丽风景线 ​​​​                                            ", 9月23日 09:50,15,23,58,iPhone 6s,Fn6QMfg8G
63,"
                                                                                                    #警情通报#                                             ", 9月23日 09:29,72,13,501,iPhone,Fn6IcE5pq
64,"
                                                                                                    #欢乐成马我护航#【成都特警“福利”放送】在本次成都马拉松安保力量中，成都特警派出多支快速反应小组负责赛道及周边区域安全巡逻，他们已全部就位！如果你在赛事现场，可以跟特警队员合影哟，在不影响正常勤务工作的情况下，特警小哥哥们会尽量配合哒 ​​​@成都特巡警 ​​​​                                            ", 9月23日 07:39,21,31,148,iPhone 6s,Fn5ZDwUgl
65,"
                                                                                                    #欢乐成马我护航#【你们尽管撒欢跑 安全交给我们！[噢耶]】今天，来自国内外众多马拉松爱好者将齐聚成都，共同参加成都国际马拉松赛。作为赛事安保单位，成都公安将采用空中、地面、地下一体的联勤巡逻模式，并首次成立由上百名警察组成的警察护跑队，全方位、立体化护航成马！你们尽管撒欢跑、玩高兴 ​​​​...展开全文c                                            ", 9月23日 07:05,16,25,107,iPhone,Fn5LCbzrF
66,"
                                                                                                    #百佳刑警#【预审专家董治南：缜密侦查，善办铁案】打黑除恶的“先行军”、疑案侦破的“突击手”、要案把关的“监督员”。泸州市公安局刑侦支队副支队长董治南，从事刑侦工作33年，英勇善战、敢打敢拼，先后牵头或参与侦办了一大批部督、省督重特大刑事案件，其中多个打黑案例成为全国经典案例。 ​​​​                                            ", 9月22日 22:00,19,4,20,微博 weibo.com,Fn2ci8LSn
67,"
                                                                                                    #百佳刑警#【王万涛：“学习型侦查员”养成记】绵阳市公安局刑侦支队政委王万涛以“走进公安门，埋在公安坟”为座右铭，以维护公平正义为使命，以侦查破案为天职，无怨无悔地战斗在刑侦一线，从警36年来共参与侦破各类刑事案件3000余件，对自己经办的每一起典型案件都进行深度剖析，研究新的侦查理论在 ​​​​...展开全文c                                            ", 9月22日 21:30,10,1,23,微博 weibo.com,Fn207bfev
68,"
                                                                                                    【视频：誓言声声 英雄无悔！全国#百佳刑警# 重温入警誓词】他们面对的是最穷凶极恶的亡命之徒，他们的每次出征，都是在刀尖上舞蹈，在死亡线上搏杀。他们当然知道生命宝贵，知道刀枪无情，也知道父母妻儿的牵挂，但，使命在肩，他们更懂得法律尊严、人民利益，他们愿用热血和信仰，为党和人民铸就 ​​​​...展开全文c                                            ", 9月22日 21:15,22,7,18,微博 weibo.com,Fn1U1uigJ
69,"
                                                                                                    #百佳刑警# 【骆敏：24年救回上百被拐婴儿[玫瑰]】骆敏，@凉山公安 刑侦支队民警，1987年参加工作，1993年主动申请调入凉山州公安局刑警支队从事打击拐卖妇女儿童犯罪工作。在20余年打拐工作中，骆敏共侦办数十件拐卖妇女儿童案件，打掉数十个贩婴团伙，救回上百名被拐婴儿。 ​​​​                                            ", 9月22日 21:00,21,2,54,微博 weibo.com,Fn1NW9ko8
70,"
                                                                                                    #百佳刑警#【黄荣成：打拐战线的急先锋】资阳市公安局雁江区分局刑事侦查大队黄荣成，从2006年开始负责打拐工作。11年来，他共帮助找回42名被拐妇女儿童认亲团聚。他认为自己只是做了一个打拐民警应该做的事情，他希望未来的社会天下无拐。黄荣成，仁者行侠，铁骨柔肠！ ​​​​                                            ", 9月22日 20:30,8,1,28,微博 weibo.com,Fn1BLcZXw
71,"
                                                                                                    【厉害了！四川4名刑警当选全国#百佳刑警#】9月22日晚，由公安部刑侦局、公安部宣传局、人民公安报社共同主办的“热血铸剑·丹心卫民”全国公安百佳刑警正式揭晓，我省绵阳市公安局刑侦支队王万涛、凉山州公安局刑侦支队骆敏、泸州市公安局刑侦支队董治南、资阳市公安局雁江区分局刑警大队黄荣成等4 ​​​​...展开全文c                                            ", 9月22日 20:00,16,2,33,微博 weibo.com,Fn1pAbrkq
72,"
                                                                                                    【视频：为英雄点赞！全国公安#百佳刑警#即将揭晓】他们是英雄无畏的战士，是睿智机警的猎手；他们是公安队伍的尖兵，是犯罪分子的克星。在每一个你看不见的危险角落，以赤胆忠诚捍卫着法律尊严，为这个国家拼出朗朗乾坤。今晚，100位战功赫赫的优秀刑警代表将走上舞台，代表全国16万一线刑警，接 ​​​​...展开全文c                                            ", 9月22日 19:50,7,2,21,微博 weibo.com,Fn1lwr0z8
73,"
                                                                                                    #警界战狼张劼# 【浴火重生后 网友鼓励：张劼，加油！】经过一次次手术，蜕变后的他重新出现在人们面前。去年11月张劼玩起了微博，大家看到的依然是那个乐观的大男孩。每条微博都戳中众多网友的心。手术间隙，@特警张劼  也积极和网友互动。网友因为他备受鼓舞，效仿他为人生榜样。L时间视频的秒拍视频 ​​​​...展开全文c                                            ", 9月22日 15:22,4,2,24,iPhone,FmZB086M4
74,"
                                                                                                    #2017四川舟船演练# 云逐清风碧水长，百舸争流红旗扬。（来自L一直播:四川正在直播）APP下载地址：O网页链接  2内江 ​​​​                                            ", 9月22日 09:57,12,69,11,一直播,FmXsYnxqj
75,"
                                                                                                    #2017四川公安舟船演练# “百舸争流，千帆竞发。”9点55分，2017四川公安舟船演练全程直播。围观吧 L四川公安的微博视频 ​​​​                                            ", 9月22日 09:40,3,2,9,iPhone 6 Plus,FmXma4ZPx
76,"
                                                                                                    #2017四川公安舟船演练# “云逐清风碧水长，百舸争流红旗扬。”今天上午，来自我省18个市州公安机关代表队，在内江甜城湖完成了“2017年四川公安防汛救灾舟船演练”的预演。O明早9点，四川公安将对此次赛事进行直播 ，敬请关注！ ​​​​                                            ", 9月21日 23:02,2,评论,14,iPhone 6 Plus,FmTb9hWCs
77,"
                                                                                                    【催泪！民警深情追忆勇救落水儿童而牺牲的战友】“你留下警察的忠诚，大爱无声，是男儿的本色，时代的丰碑上你就是英雄…”民警@陈姝余SY 深情朗诵《小雨轻轻敲打玻璃窗》，悼念勇救落水儿童而殉职的英雄警察蔡松松。她用诗歌的形式，以蔡松松妻子的视角追忆两人过往的时光。L四川卫视诗歌之王的微博视频 ​​​​                                            ", 9月21日 22:08,13,3,27,360安全浏览器,FmSPkvZzH
78,"
                                                                                                    【听哭了，她朗诵的这首诗歌句句戳心！】“你留下警察的忠诚，大爱无声，是男儿的本色，时代的丰碑上你就是英雄…”在四川卫视《诗歌之王》节目中，来自四川的警察陈姝余站上舞台，用自己的朗诵追忆战友蔡松松。动情的文字与背后的故事，不仅令著名人艺戏骨杨立新、著名知性才女演员赵子琪等导师热 ​​​​...展开全文c                                            ", 9月21日 21:46,29,10,37,360安全浏览器,FmSG6uF97
79,"
                                                                                                    【硬汉张涵予邀您关注#百佳刑警#揭晓仪式】由公安部刑侦局、公安部宣传局、人民公安报社共同主办，中国警察网承办的“热血铸剑•丹心卫民”全国公安百佳刑警推选宣传活动，经群众投票和专家评审，100名“百佳刑警”将在9月22日揭晓仪式上公布。张涵予为揭晓仪式录制解说词并邀请您关注#百佳刑警#揭晓。 ​​​​...展开全文c                                            ", 9月21日 20:13,9,3,17,360安全浏览器,FmS4EbUvR
80,"
                                                                                                    【这一刻，你的肩背是最坚实的依靠】深夜，@平安泸州 合江福宝派出所接到独居老人报警：住在半山腰的老人摔倒在家，山路崎岖救护车无法抵达。接警后，民警快跑40分钟到达老人家中，来不及喝一口水，背起老人就往山下赶去。经诊，老人已无大碍，待她亲人到达后，民警悄悄退出病房……愿岁月安好。 ​​​​                                            ", 9月21日 15:43,13,3,34,iPhone 6 Plus,FmQiP9KeM
81,"
                                                                                                    【倒计时！距全国公安#百佳刑警#评选结果揭晓仅剩1天】由公安部刑侦局、公安部宣传局、人民公安报社共同主办，人民警察网承办的“热血铸剑·丹心卫民”全国公安百佳刑警推选宣传活动，经群众投票和专家评审，100名“百佳刑警”揭晓仪式将于9月22日晚20时在京举行。期待四川刑警的优异表现！ ​​​​                                            ", 9月21日 15:11,10,1,10,360安全浏览器,FmQ66wkMW
82,"
                                                                                                    【“强化数据安全管理、保护公民个人信息”高峰论坛召开】9月21日，国家网络安全宣传周“网络安全法治主题日”之际，四川省公安厅联合成都市公安局召开“强化数据安全管理、保护公民个人信息”高峰论坛。公安部十一局、四川省网安总队、成都市公安局网安支队、中国网安、360 企业安全集团多名网 ​​​​...展开全文c                                            ", 9月21日 14:14,11,2,9,iPhone 6 Plus,FmPIXxZ7S
83,"
                                                                                                    【抱火哥！消防员救火抱喷火煤气罐疾走大喊：快走开！】9月16日，四川泸州一居民家里厨房起火，厨房内一液化气罐正在燃烧喷火。消防员抱起正在泄漏还喷着火的液化气罐，大步疾走送到安全位置。途中，他不停大喊疏散群众：“走开，走开，快走开！”L新京报我们视频的秒拍视频 ​​​ ​​​​                                            ", 9月20日 22:36,25,18,39,iPhone,FmJA3jmW4
84,"
                                                                                                    #2017四川公安舟船演练#乘风破浪，奋勇争先，为了肩头的使命与担当，为了警察的职责与荣耀。 L四川公安的微博视频 ​​​​                                            ", 9月20日 08:49,32,6,15,iPhone 6 Plus,FmEaw1WSO
85,"
                                                                                                    景区遇落石，民警徒手清路障。                                            ", 9月20日 08:36,8,2,10,iPhone 6 Plus,FmE52e8jt
86,"
                                                                                                    #2017四川公安舟船演练# 【赛前为牺牲的战友默哀】9月19日上午9时30分许，广元剑阁县公安局民警张虎与辅警杨强在办案过程中与持刀犯罪嫌疑人殊死搏斗，辅警杨强不幸牺牲。正在内江参加“2017四川公安防汛救灾舟船演练”的广元公安队队员们，在赛前为牺牲的战友默哀。 L四川公安的微博视频 ​​​​                                            ", 9月19日 17:37,120,96,105,iPhone 6 Plus,FmycmjvZq
87,"
                                                                                                    【广元辅警杨强与持刀嫌犯殊死搏斗英勇牺牲】19日上午，剑阁县公安局刑警中队民警张虎带领辅警杨强在侦办案件时，与持刀犯罪嫌疑人殊死搏斗，杨强身负重伤，经抢救无效不幸牺牲，留下年迈的父母和3岁的女儿。民警张虎负伤。公安机关正全力实施抓捕。杨强，我们的战友兄弟，一路走好！ ​​​​                                            ", 9月19日 16:53,1544,759,762,360安全浏览器,FmxUeAGuA
88,"
                                                                                                    【四川公安6个月侦破侵犯个人信息案黑客破坏案216起】从今年3月开始，四川公安机关在全省范围内部署开展了打击整治黑客攻击破坏和网络侵犯公民个人信息犯罪专项行动，全省各级公安机关已成功侦破各类黑客攻击和网络侵犯公民个人信息案件216起，采取刑事强制措施714人，查获公民个人信息205亿 ​​​​...展开全文c                                            ", 9月19日 16:03,15,5,13,专业版微博,FmxA8xzQ3
89,"
                                                                                                    #2017四川公安舟船演练# 【水中打捞科目 内江公安位列第一】 2017四川舟船演练“水中打捞”演练科目竞赛已完成了18个地市警队的比赛。@内江公安 以84.410秒的好成绩夺得水中打捞项目第一名。 ​​​​                                            ", 9月19日 15:13,5,3,18,iPhone 6 Plus,FmxfXF6Gx
90,"
                                                                                                    #警情通报#                                            ", 9月19日 14:28,60,11,133,360安全浏览器,FmwXE5UOz
91,"
                                                                                                    #2017四川公安舟船演练#【2017四川公安防汛救灾舟船演练——定点靠岸科目】水岸连天，激流飞舟，冲锋吧，四川公安！ L四川公安的微博视频 ​​​​                                            ", 9月19日 12:35,9,5,19,iPhone 6 Plus,FmwdKydDL
92,"
                                                                                                    #2017四川公安舟船演练# 赛场气氛紧张、热烈，空中、水中、江岸每一处都是风景，都有故事，四公持续分享中，看到蜀黍们的专注了吗？ ​ ​​​​                                            ", 9月19日 11:52,8,3,27,iPhone 6 Plus,FmvWe0lsS
93,"
                                                                                                    #2017四川公安舟船演练#【快速组装科目 绵阳公安位列第一】 9月19日11时09分，2017四川舟船演练“快速组装”演练科目竞赛已完成了18个地市警队的比赛。@平安绵阳 绵阳公安以34.351秒的“神舟速度”，在时间排名榜上位列第一。 ​​​​                                            ", 9月19日 11:21,5,3,15,iPhone 6 Plus,FmvJsEKWK
94,"
                                                                                                    #2017四川公安舟船演练# 快速组装科目，慢镜头分解。                                            ", 9月19日 11:02,3,评论,1,iPhone 6 Plus,FmvBY8s9h
95,"
                                                                                                    #护航2017旅博会# 【乐山公安机关护航第四届“旅博会”暨“夜游三江”活动 短片】第四届“旅博会”暨“夜游三江”活动于9月15日至17日在乐山中心城区和大佛景区运行。乐山市公安局全警护航，助力平安。L乐山公安的微博视频 ​​​​                                            ", 9月19日 10:57,3,2,6,iPhone 6 Plus,FmvzTjzTw
