序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    【夜思】在这个世界上，不要太依赖别人。 因为即使是你的影子，也会在黑暗时离开你的。晚安。  ​​​​                                            ", 2015-7-31 22:28,7,2,15,人民微管家,CtHHlhhRd
2,"
                                                                                                    #身边感动#【吴明芝：爱心助人的税务“黑玫瑰”】她从事过税务专管员、税务稽查等多个税收岗位，长期奔走风吹日晒，她的皮肤晒得黑里透红，纳税人都喜欢喊她“黑玫瑰”。她带领化工园“爱心快递”服务队的女干部们，开展爱心帮扶帮助困难学生。她是南京化学工业园区地方税务局的吴明芝。via南京文明网 ​​​​                                            ", 2015-7-31 21:00,2,1,2,人民微管家,CtH7ChyyH
3,"
                                                                                                    #生活贴士#【谁说夏天不能吃火锅？这样吃不上火】“夏天吃火锅？别逗了，天气本来就湿热气燥，火锅又那么辣、那么油、那么热，第二天不得满脸起痘痘？”谁说夏天不能吃火锅，找对食材、吃对方法，夏天也可以成为吃火锅的好季节。如何在夏日健康吃火锅，一起来看看吧~via生命时报 ​​​​                                            ", 2015-7-31 20:00,3,3,赞,人民微管家,CtGJhbFwQ
4,"
                                                                                                    #即时关注#【北京携手张家口获得2022年冬奥会举办权】今天17：57，国际奥委会主席巴赫宣布，北京携手张家口正式获得2022年冬奥会举办权！一起转发，记住这个历史性的时刻！ ​​​​                                            ", 2015-7-31 18:22,6,2,14,人民微管家,CtG5A3wRA
5,"
                                                                                                    #市县看点#【扬州牵头 沪宁杭等20市联手破题异地养老】由扬州牵头的长三角协调会健康服务业专业委员会成立，这是长三角协调会首次批准由地级市牵头设立的专业委员会，目前已有上海、南京、杭州、合肥等20市参与。该专业委员会设异地养老、医师多点执业等工作组，以促进长三角健康服务业一体化建设。    ​​​​                                            ", 2015-7-31 18:00,1,1,5,人民微管家,CtFWyocUG
6,"
                                                                                                    #市县看点#【南京低保家庭子女上本科可获助5000元】凡南京户籍城乡低保户家庭中，参加2015年普通高考并被录取的本科生，每人均可一次性获助5000元。助学金将于8月份分两批集中发放，申请截止时间为2015年9月20日。符合条件者，到户口所在区慈善总会申请救助。咨询电话：025-84819617，84819385。 ​​​​                                            ", 2015-7-31 17:10,1,3,4,人民微管家,CtFCgaj8X
7,"
                                                                                                    #即时关注#【我省普通高校招生第二阶段录取各批次省控线划定】本科第三批：文科288分，理科278分。文理类高职（专科）：文科215分，理科215分。体育、艺术类高职（专科）：体育类：文化215分，专业省统考成绩90分；艺术类：文化165分，专业省统考美术150分、音乐115分或艺术校考合格。via江苏教育发布  ​​​​                                            ", 2015-7-31 16:30,4,1,4,人民微管家,CtFm1qWye
8,"
                                                                                                    #便民提示#【未来三天全省气温仍高烧不退】省气象台30日发布高温黄色预警信号，未来三天苏州、常州、无锡、南通、镇江、泰州、扬州、南京和盐城南部地区连续日最高气温仍将在35℃以上，8月1日部分地区攀上37℃。未来几天气温见图↓↓： ​​​​                                            ", 2015-7-31 16:05,3,2,1,人民微管家,CtFbSjCJs
9,"
                                                                                                    #江苏播报#【江苏今夏供电规模大幅增加】随着夏季高温来临，江苏电网负荷快速增长，省电力公司昨通报，今年夏季全省最高用电负荷需求在8500万—8900万千瓦左右，同比增长4.7%—9.6%。但近年来江苏省内电源建设和区外来电规模快速发展，因此，今夏高峰供需缺口大幅缩小，趋近于零。 ​​​​                                            ", 2015-7-31 14:25,2,1,2,人民微管家,CtExhCmGy
10,"
                                                                                                    #江苏播报#【今年296人获江苏政府留学奖学金 看看他们都是谁】@江苏教育发布 消息，经组织专家评审和公示，并经省教育厅审定，共有各类留学人员296人获得2015年江苏政府留学奖学金。他们将带着求知若渴的心，分赴美国、英国、加拿大、新加坡等国学习。一起来看看，是否有你的熟悉的？ ​​​​                                            ", 2015-7-31 11:40,2,2,4,人民微管家,CtDskh8Hg
11,"
                                                                                                    #江苏播报#【江苏最美乡村邀您“晒乡景传乡风”】第三届“江苏最美乡村”推选活动经各地申报推荐、资格初审，60个候选村脱颖而出。8月1日起一个月内，公众可参与“晒乡景、传乡风”活动。公众可关注“文明江苏”微信公众号或登陆“江苏文明网”专题，上传美图、转发点赞支持候选村，参与有奖互动。 ​​​​                                            ", 2015-7-31 11:00,2,1,2,人民微管家,CtDc5dzWw
12,"
                                                                                                    #江苏播报#【江苏“智慧环保”建设，以期辅助环保决策】江苏通过建立“1831”生态环境监管系统，实现了环境监测一网尽收，通过充分整合、分析各类环保信息，对环境应用服务、环境管理决策也提供了重要依据。未来，“智慧环保”将会发挥更重要作用。Via江苏环保  ​​​​                                            ", 2015-7-31 10:00,1,1,1,人民微管家,CtCNIErYB
13,"
                                                                                                    #江苏播报#【全省加强夏季蔬果安全生产】为加强蔬菜果品安全生产，全省要求重要“菜篮子”产品基地和标准园均建立质量追溯系统。围绕蔬果安全生产的关键技术问题，加强技术指导。推进病虫绿色防控，协调农业、生物、物理防控措施。推广避雨棚、遮阳网、防虫网等防病隔虫设施，选用低毒低残留农药。  ​​​​                                            ", 2015-7-31 08:55,4,2,1,人民微管家,CtCnl7osl
14,"
                                                                                                    #早安江苏#【局部有雨】今江淮之间和淮北地区多云转阴有阵雨或雷雨，雨量中等局部大到暴，其它地区多云，午后到上半夜局部阴有阵雨或雷雨，偏南风4级左右有雷雨地区雷雨时短时阵风7-8级并伴有强雷电，今最高温度：沿江苏南35～36℃，淮北地区30～31℃，其它地区33℃左右 明晨最低温度：全省26～27℃。 ​​​​                                            ", 2015-7-31 07:37,7,6,2,360安全浏览器,CtBRE5ZLI
15,"
                                                                                                    【夜思】一个人只有心存美的意想，才能看到窗外的美景。命运对每一个人都是公平的，窗外有土也有星，就看你能不能磨砺一颗坚强的心，一双智慧的眼，透过岁月的风尘寻觅到辉煌灿烂的星星。晚安。  ​​​​                                            ", 2015-7-30 22:28,7,2,10,人民微管家,CtygQqcWR
16,"
                                                                                                    #身边感动#【高温下，这群人才是真正的极限挑战】现在，已进入夏季最炎热阶段，大范围高温炙烤中国，局地气温高达43℃！有一群人，他们依然在烈日下默默坚守，为我们清洁城市，为我们疏导交通，保障我们的生活…感谢挥汗如雨的他们，向他们致敬！via江苏新闻  ​​​​                                            ", 2015-7-30 21:00,8,3,18,人民微管家,CtxH8kfaU
17,"
                                                                                                    #生活贴士#【@人民日报 告诉你藏在孩子身边的8大险境】数据显示，意外伤害是我国1至14岁儿童的死亡首因。烫伤、中毒、触电、被困车里、卷入扶梯……藏在孩子身边的8种危险，每一种都可能致命！戳图学习预防和急救方法↓↓让孩子远离意外伤害！ ​​​​                                            ", 2015-7-30 20:00,8,2,3,人民微管家,CtxiM3W5J
18,"
                                                                                                    #市县看点#【南通籍跳水名将陈若琳又创造了一项世界之最】北京时间昨天凌晨1时30分，陈若琳和队友陈蕙瑕以近乎完美的表现摘取世界游泳锦标赛女子10米跳台双人跳冠军。喀山世锦赛的胜利，使她成为游泳世锦赛有史以来第一个女子跳台项目的五连冠得主。详戳↓Via南通发布 ​​​​                                            ", 2015-7-30 18:00,5,4,7,人民微管家,Ctww3wUPD
19,"
                                                                                                    #民生直达#【江苏省将出台污水处理费新标准】当前我省各地污水处理费标准还是2008年太湖水污染事件发生后制定的，苏南地区每吨1.3元—1.6元区间执行，苏中苏北1元—1.2元之间。而今年我省将出台新的污水处理费指导性意见，分苏南、苏中、苏北三个区域，适当提高污水处理费标准。 ​​​​                                            ", 2015-7-30 17:20,10,3,4,人民微管家,CtwfP4Wbj
20,"
                                                                                                    #民生直达#【注意了，旅游时警惕8种“霸王条款”陷阱】眼下正值暑期旅游旺季，旅游纠纷案暴增。近日，南通市工商局梳理出了旅游行业中较为普遍的8类“霸王条款”，提醒消费者在签订旅游合同时，要仔细阅读合同条款，避免落入旅行社的合同陷阱。8种陷阱，戳图↓↓了解详情： ​​​​                                            ", 2015-7-30 15:20,27,1,1,人民微管家,Ctvt79aYt
21,"
                                                                                                    #江苏播报#【江苏药品质量公告公布 这四批次中成药不要用】江苏省食品药品监督管理局日前公布了2015年第一期药品质量公告。其中四批次中成药不合格，两个批次均为注射用炎琥宁，这种药物在2014年度国家药物不良反应报告中也被“点名”。目前，有关批次已被食药监查控。戳图了解四批次不合格药品名单： ​​​​                                            ", 2015-7-30 14:20,4,1,赞,人民微管家,Ctv4Lbleh
22,"
                                                                                                    #江苏播报#【江苏国家高新区已有14个，位居全国第一，你所在地有么？】今年以来，我省加快建设创新型省份，科技创新取得新进展，据悉，随着今年连云港、盐城2家高新区晋级为国家级之后，我省的国家高新区总数已达到14家，国家级创新型科技园区、创新型特色园区达7家，均居全国第一。看看你身边有没有？ ​​​​                                            ", 2015-7-30 12:00,2,1,赞,人民微管家,Ctu9Wl482
23,"
                                                                                                    #便民提示#【第二阶段志愿填报今截止 学校报考条件要注意】我省第二阶段高考志愿填报今天17：00截止，考生须在此前登录网上志愿填报系统完成志愿填报并提交，不需要现场签字确认志愿信息。省教育考试院提醒，考生填报志愿时，务必要了解清楚高校学业水平测试等级要求、各专业对考生的选测科目要求。 ​​​​                                            ", 2015-7-30 11:43,2,1,1,人民微管家,Ctu3dFnxA
24,"
                                                                                                    #市县看点#【苏州启动慈善助学活动】低保家庭子女今年考入高中（含中专、职高）、大学（含大专）、研究生，可获一次性资助4000、5000、6000元。低保边缘家庭、人均月入在低保标准两倍以内的困难家庭以及特困职工家庭子女，今年考入高中（含中专、职高）、大学（含大专），可获一次性资助4000、5000元。 ​​​​                                            ", 2015-7-30 11:20,1,评论,1,人民微管家,CttTH0hvF
