序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    #12320健康#【流感疫苗对预防人禽流感有用吗？】答：疫苗免疫一般是针对特定传染病，流感疫苗对预防人禽流感应该不会有任何作用 ????????                                            ", 2013-4-30 18:43,21,2,赞,专业版微博,zuzj9DIH2
2,"
                                                                                                    #12320健康#【宝宝接种疫苗后家长应该怎样护理?】答：①：鼓励家长让孩子多饮白水；②：不要对接种部位过度“照顾”，例如专门清洗等等；③：注意观察孩子体温、精神状态等。 ????????                                            ", 2013-4-30 18:35,22,2,赞,专业版微博,zuzfI0CUu
3,"
                                                                                                    #12320健康#【水痘疫苗适用人群有哪些？】答：主要适用于1岁或１岁以上的易感人群。水痘疫苗尚未纳入国家免疫规划，不是儿童免费接种的疫苗。但是，水痘极易在群体中引起暴发，我国每年患水痘的儿童多达数十万。建议适龄儿童在经济能力允许的情况下，接种水痘疫苗。 ????????                                            ", 2013-4-30 18:20,12,1,赞,专业版微博,zuz9x3Fo9
4,"
                                                                                                    #12320健康#【七种行为最伤肝】之⑦：抽烟。抽烟有害，目前已尽人皆知。抽烟的危害首先在于烟草产生的烟雾中含有上千种有害物质，被吸入人体后，对多种内脏器官包括肝脏都有不同程度的损害，是导致疾病、诱发癌症的主要危险因素之一。这里在不厌其烦地劝大家一句：各位：过节聚会聊天别抽烟！ ????????                                            ", 2013-4-30 16:53,26,3,赞,专业版微博,zuyAh09YR
5,"
                                                                                                    #12320健康#【七种行为最伤肝】之⑥：爱吃油腻。油，是生活中不可缺少的。脂肪，也是人体必需的营养物质之一。适当地摄入含脂肪的食物可以供给我们人体以能量，维持人体的正常生理功能。但是，吃太多脂肪含量高的油腻食品就成了健康饮食的禁忌。这个提醒，在过节大鱼大肉上桌的时候显得更加有必要。 ????????                                            ", 2013-4-30 16:12,9,4,赞,专业版微博,zuyjw3c9M
6,"
                                                                                                    #12320健康#【七种行为最伤肝】之⑤：整天抑郁，爱发怒。我们生活里难免遭遇沮丧、不满、怨恨、不平，为寻求心理平衡，我们必须对这些情绪进行释放。偶尔释放情绪固然对身体有益，但长期抑郁、动不动就发怒，对身体则是百害而无一利。因此，不管我们节日出行还是在家，有个好心情最重要。 ????????                                            ", 2013-4-30 16:00,17,4,赞,专业版微博,zuyeDc6ia
7,"
                                                                                                    #12320健康#【七种行为最伤肝】之④：爱吃宵夜。丰富的夜生活，自然少不了宵夜。尤其在城市，吃宵夜的习惯非常普遍，从稍微还算健康一点的喝甜汤，到完全不健康的吃烧烤，宵夜，似乎已经成了现代生活的一大特点。然而，吃宵夜，爽快了嘴巴却伤害了身体！ ????????                                            ", 2013-4-30 15:33,12,评论,1,专业版微博,zuy3RmLlP
8,"
                                                                                                    #四川雅安地震#【疾病防控】亲们，大家要广泛传播哦，地震后一定要注意饮用水安全。 O网页链接 ????????                                            ", 2013-4-30 11:48,16,1,赞,微电视,zuwAx8BSd
9,"
                                                                                                    #12320健康#【七种行为最伤肝】之③：睡眠不足。如今，大家白天忙着工作，让夜生活也就变得越来越丰富，尤其放假期间，到了凌晨各种娱乐场所依旧热闹非凡；即使不出去玩，很多人在家上网、打牌也会玩到忘记睡觉时间。睡眠不足，已经成了严重危害人体健康的“凶手”。提醒您，过节了但是别给健康放假！ ????????                                            ", 2013-4-30 11:35,18,2,1,专业版微博,zuwv5oiM4
10,"
                                                                                                    转发微博                                            ", 2013-4-30 11:33,4,1,1,专业版微博,zuwug09IU
