序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    转发微博                                            ", 2016-1-31 23:00,转发,评论,18,iPhone 6s,DfJ5Al4md
2,"
                                                                                                    #猎虎168# 大兄弟，我们媒体天天宣传不要喝酒开车，还是有人顶风作""案"" ????????                                            ", 2016-1-31 22:19,转发,评论,2,iPhone 6s,DfIOM9CK8
3,"
                                                                                                    #猎虎168# 猎虎行动持续进行中!!蜀黍严阵以待，切勿喝酒开车 ????????                                            ", 2016-1-31 21:44,3,评论,赞,iPhone 6s,DfIAHwkzG
4,"
                                                                                                    #猎虎168#【深圳交警连续7日168小时不间断严查酒驾】为消除严重交通安全隐患， @深圳交警 定于1月25日至31日连续7日168小时不间断开展行动，蜀黍正在对过往车辆司机进行酒检 ????????                                            ", 2016-1-31 21:17,2,评论,1,iPhone 6s,DfIpRBw45
5,"
                                                                                                    转发微博                                            ", 2016-1-31 12:01,转发,评论,32,iPhone 6s,DfEM8asMz
6,"
                                                                                                    转发微博                                            ", 2016-1-31 12:01,转发,评论,11,iPhone 6s,DfELYrnkK
7,"
                                                                                                    这是何苦呢                                            ", 2016-1-30 23:25,转发,评论,1,iPhone 6s,DfzP2r5Ox
8,"
                                                                                                    顶风做""案""啊                                            ", 2016-1-30 23:24,转发,评论,19,iPhone 6s,DfzOSoNzH
9,"
                                                                                                    逃不了的                                            ", 2016-1-30 23:24,转发,评论,2,iPhone 6s,DfzOB07Fx
10,"
                                                                                                    #猎虎168#【深圳交警连续7日168小时不间断严查酒驾】为消除严重交通安全隐患， @深圳交警 定于1月25日至31日连续7日168小时不间断开展行动，蜀黍提醒各位司机盆友饮酒会导致人反应迟钝，判断失误，操作迟缓，车主朋友切记酒后莫开车，开车莫喝酒。 ????????                                            ", 2016-1-30 21:30,3,评论,赞,iPhone 6s,Dfz4niNoh
11,"
                                                                                                    转发微博                                            ", 2016-1-30 21:28,转发,评论,赞,iPhone 6s,Dfz3PC7iU
12,"
                                                                                                    转发微博                                            ", 2016-1-30 21:22,转发,评论,2,iPhone 6s,Dfz1g4HSr
13,"
                                                                                                    #168猎虎行动#还是有人冒着风险喝酒开车的，蜀黍逮到一个，酒精度数36mg/100ml ????????                                            ", 2016-1-29 22:04,5,评论,4,iPhone 6s,DfpRIg32i
14,"
                                                                                                    转发微博                                            ", 2016-1-29 08:44,1,评论,169,iPhone 6s,DfkDg3CTf
15,"
                                                                                                                                                ", 2016-1-28 17:20,转发,评论,13,iPhone 6s,DfeA6nQq8
16,"
                                                                                                    今晚见哦                                            ", 2016-1-28 17:19,转发,评论,62,iPhone 6s,DfezIamnn
17,"
                                                                                                    辛苦了 //@深圳交警:严查！好样的！                                            ", 2016-1-28 17:19,转发,评论,7,iPhone 6s,DfezD8LSY
18,"
                                                                                                    求扩散//@深圳公安:1 月26日，龙华警方破获一特大网络交友系列诈骗案件，26个诈骗嫌疑人全部落网，警方核实该团伙已诈骗52宗。                                            ", 2016-1-28 17:17,转发,评论,11,iPhone 6s,DfeyNqTHA
19,"
                                                                                                    第一张是香蜜湖吧 //@深圳光明交警:这是仙境吧                                            ", 2016-1-28 13:28,1,评论,719,iPhone 6s,Dfd3H0Blz
20,"
                                                                                                    这是仙境吧                                            ", 2016-1-28 13:25,2,评论,719,iPhone 6s,Dfd2OiJ3z
21,"
                                                                                                    怎么还是有人喜欢换个地方过节呢                                            ", 2016-1-28 13:25,转发,评论,15,iPhone 6s,Dfd2xtvlw
22,"
                                                                                                     //@深圳交警:→_→ //@新浪深圳:→_→//@Oo木木女lqp:不能放这么帅的出来干扰女司机的注意力，怎么办，姐妹们快开车出去转转，说不定能收获个帅哥回家过年                                            ", 2016-1-27 21:48,转发,评论,1832,iPhone 6s,Df6UkAjG4
23,"
                                                                                                    酒驾的判定标准：????????酒精含量达到20mg/100ml，但不足80mg/100ml的，为酒后驾驶，酒精含量达到及超过80mg/100ml的，为醉酒驾驶。 酒驾的法律后果：????????酒后驾驶机动车，暂扣驾驶证6个月、记12分、罚款2000元！醉酒驾驶机动车的，吊销驾驶证，依法追究刑事责任，5年內不得重新取得驾驶证。 ????????                                            ", 2016-1-27 21:42,5,1,2,iPhone 6s,Df6RVm2vn
24,"
                                                                                                    #猎虎168#【深圳交警连续7日168小时不间断严查酒驾】为消除严重交通安全隐患， @深圳交警 定于1月25日至31日连续7日168小时不间断开展行动，蜀黍提醒各位司机盆友饮酒会导致人反应迟钝，判断失误，操作迟缓，车主朋友切记酒后莫开车，开车莫喝酒。 ????????                                            ", 2016-1-27 21:32,5,评论,1,iPhone 6s,Df6NSf7k8
25,"
                                                                                                    #猎虎168#【深圳交警连续7日168小时不间断严查酒驾】为消除严重交通安全隐患， @深圳交警 定于1月25日至31日连续7日168小时不间断开展行动，蜀黍正在对过往车辆司机进行酒检 ????????                                            ", 2016-1-27 21:08,3,1,赞,iPhone 6s,Df6E5hi10
26,"
                                                                                                    #猎虎168#【深圳交警连续7日168小时不间断严查酒驾】为消除严重交通安全隐患， @深圳交警 定于1月25日至31日连续7日168小时不间断开展行动，对酒驾、涉牌涉证、违法使用灯光、“三超一疲劳”等严重交通违法进行严查，代号“猎虎168”！ ????????                                            ", 2016-1-27 20:56,2,评论,赞,iPhone 6s,Df6zcnRUX
27,"
                                                                                                    #深圳严查酒驾#光明交警大队今夜开展猎虎行动，严查酒后驾驶及其他交通违法行为，在此提醒广大车友，为了您和家人的幸福，请勿酒后驾车。 ????????                                            ", 2016-1-27 20:52,3,评论,赞,iPhone 6s,Df6xAevli
28,"
                                                                                                    转发微博                                            ", 2016-1-27 17:39,转发,评论,5,iPhone 6s,Df5heCeyV
29,"
                                                                                                    安全用气                                            ", 2016-1-27 17:23,转发,评论,17,iPhone 6s,Df5aMgEth
30,"
                                                                                                    安部出台意见规范窗口单位建设， 我们将继续努力！                                            ", 2016-1-27 16:51,转发,评论,10,iPhone 6s,Df4XCoLXN
31,"
                                                                                                    get                                            ", 2016-1-27 11:18,转发,评论,18,iPhone 6s,Df2MBDSQz
