序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
17,"
                                                                                                    【广铁提醒：旅客候车勿提前超3小时】因部分列车晚点，前日到昨早部分时间段，广州火车站和广州东站出现大量旅客滞留。据广铁通报，广州地区铁路运输秩序逐步恢复。今起广东迎来新一轮降雨，可能会对铁路运输造成影响。@广州铁路 建议旅客候车时间最好不要提前超过3小时。O广铁提醒：旅客候车勿提前超3小时 ????????                                            ", 2016-1-31 12:58,2,6,4,iPhone 6s Plus,DfF9m7yNI
18,"
                                                                                                    @深圳天气 ：回南天结束了，赶紧开窗通风吧。                                            ", 2016-1-31 11:42,4,4,赞,iPhone 6s Plus,DfEEl6W3g
19,"
                                                                                                    【返乡客流高峰到来 深圳站、深圳东站加开21趟临客】1月30日进入春运第7天，再加上又是周末，很多市民选择请假提前返乡过节。目前深圳站始发开往襄阳、郑州、安康、南雄，深圳东站始发开往襄阳、信阳、岳阳等部分方向部分日期的临客列车仍有余票。O返乡客流高峰到来 深圳站、深圳东站加开21趟... ????????                                            ", 2016-1-31 11:09,2,2,6,iPhone 6s Plus,DfEr50Qae
20,"
                                                                                                    【[推荐]扩散：明天，2月，这些新规正式实施！】①申请结婚离婚须指纹认证，离婚登记有独立场所；②“月嫂”有了国家标准，金牌级为“月嫂”最高等级；③房地产广告语不准含升学等承诺；④擅自打开应急舱门等10类不文明乘机将被记录；⑤购买租赁无人机不少于两架须登记。转！有用。 ????????                                            ", 2016-1-31 11:01,11,3,4,iPhone 6s Plus,DfEnEeMdc
21,"
                                                                                                    #聚焦市两会#【深圳市六届人大二次会议今开幕】本次大会议程有9项,包括审议市人大常委会、市政府、市中级人民法院、市人民检察院年度工作报告;审查我市去年预算执行情况和今年预算草案的报告,批准今年市本级预算;审查去年国民经济和社会发展计划执行情况和今年计划草案的报告等。O市六届人大二次会议今开幕                                            ", 2016-1-31 10:15,转发,6,赞,iPhone 6s Plus,DfE52Egos
22,"
                                                                                                    #2016春运高速路况提示# @深圳交警 据向韶关高速交警了解，目前G4W3广乐高速车流很大，沿途广州段，清远段和韶关段事故比较多，还有与因粤北站至湖南段车流大，北上出省近6万辆，是平时的7倍，广乐高速三条车道加上G4京珠北二条车道汇合，但湖南段京珠仅有二车道，造成瓶颈，通行缓慢。 ????????                                            ", 2016-1-31 10:06,3,1,2,iPhone 6s Plus,DfE1t4mrL
23,"
                                                                                                    #授权发布#【2016年民生实事 关乎你的生活】2016年深圳市政府民生实事公布，涉及教育、文化体育、就业创业、卫生、社会保障、城市安全、交通、资源保障、环境保护、社区服务、便民11大类共116项，每一项都关乎我们的生活，敬请关注。O网页链接 ????????                                            ", 2016-1-31 10:00,6,3,3,iPhone 6s Plus,DfDYPCpoI
24,"
                                                                                                    【冷空气今晚杀到！粤北或再冰冻】广东省气象台预计，新一股冷空气今天傍晚将抵达粤北，今晚到明天将影响粤中南部。期间，广东将会出现中到大雨局部暴雨，全省平均气温下降3-6℃，再次转阴冷天气，粤北山区或将再度出现冰冻。1月22日以来广东的天气：下雪-暴雨-回南天-冷空气！O冷空气今晚到 粤北再现冰冻 ????????                                            ", 2016-1-31 09:57,12,7,4,iPhone 6s Plus,DfDXxhI90
25,"
                                                                                                    【认识袁庚】袁庚原名欧阳汝山，1917年4月出生于广东省宝安县。招商局集团原常务副董事长、招商局蛇口工业区和招商银行、平安保险等企业创始人、百年招商局第二次辉煌的主要缔造者、中国改革开放事业的重要探索者。『袁庚逝世』O袁庚逝世 ????????                                            ", 2016-1-31 08:54,17,15,24,iPhone 6s Plus,DfDy26qBb
26,"
                                                                                                    【袁庚逝世】@蛇口消息报：招商局集团原常务副董事长、招商局蛇口工业区和招商银行、平安保险等企业创始人、百年招商局第二次辉煌的主要缔造者、中国改革开放事业的重要探索者袁庚同志，因病医治无效，于2016年1月31日凌晨3时58分在深圳蛇口逝世，享年99岁。 ????????                                            ", 2016-1-31 08:43,48,57,49,iPhone 6s Plus,DfDtFnnKe
27,"
                                                                                                    #2016春运高速路况播报#??????@深圳交警： G25惠河高速往江西方向，K3560+000(四角楼站至泰美站路段)，2016年01月30日 23时15分，发生两辆小车追尾事故，现场交通缓慢，事件仍在进行中。[惠河、粤赣监控中心]请行径该路段的车友注意避让，谨慎驾驶，保持安全距离。 ????????                                            ", 2016-1-31 08:16,2,1,4,iPhone 6s Plus,DfDiMbngD
28,"
                                                                                                    【今日阴天 有分散小雨】雷达图上没有回波，还是出现降水了呢！上午还是以这种无明显回波的分散小雨为主，预计午后有间歇性小雨。只有昨天一天的大太阳....这味道难道不是很熟悉？？？                                            ", 2016-1-31 08:12,2,5,27,iPhone 6s Plus,DfDhesiSZ
29,"
                                                                                                    #早安深圳# 【明天，小年来啦[大红灯笼]】明天，农历腊月二十三，是北方的小年。俗话说，“二十三，糖瓜粘，灶君老爷要上天”。小年到了，春节还会远吗？祭灶王、扫尘土、剪春花、贴春联……戳图↓↓这些年俗，你都知道吗？你的家乡怎么过小年？距离春节仅剩7天，一起转发，准备过！年！啦！ ????????                                            ", 2016-1-31 08:08,21,6,8,iPhone 6s Plus,DfDfEmcyD
30,"
                                                                                                    #雕刻月光#漫漫寒假，赶作业还是疯玩？宅家里还是旅游？其实还有一个更棒的选择：好书+好片作伴，从故事里学会爱与担当！清华大学附属小学向1—6年级学生推荐了一份阅读书目和一份电影清单，收藏阅读，晚安！ ????????                                            ", 2016-1-30 22:36,75,3,11,iPhone 6s Plus,DfzvoqLI2
31,"
                                                                                                    据@晶报 ，从@景田派出所 得知已经找到小孩，目前已与家人团聚！微博微信扩散后，一的士司机提供线索28号曾送小孩去南山太古城。随后果然在太古城找到小孩，平时小家伙也经常去太古城，失联期间在麦当劳睡了一夜。年关近，管好各家熊孩子，平平安安过大年！                                            ", 2016-1-30 22:18,-1,14,14,iPhone 6s Plus,DfznTiW9J
32,"
                                                                                                    D9722次1月31日尚有二等座，2月1日至6日基本售完。深圳北至厦门北D4092次1月31日至2月6日基本售完。深圳北至南京D2282次1月31日、2月2日至6日基本售完，2月1日尚有二等座。深圳北至上海虹桥D2286次1月31日至2月1日尚有二等座，2月2日至6日基本售完。@广铁集团深圳北火车站 ????????                                            ", 2016-1-30 20:36,4,3,7,iPhone 6s Plus,DfyIBc9D8
33,"
                                                                                                    【去年12月空气最好最差前10城市，你的家乡上榜了吗?】环保部发布：2015年12月空气质量相对较差的后10位城市为保定、邢台、衡水、邯郸、石家庄、廊坊、济南、郑州、唐山和哈尔滨；相对较好城市是海口、惠州、厦门、福州、深圳、昆明、肇庆、东莞、贵阳和江门。有你的家乡吗？ ????????                                            ", 2016-1-30 19:54,131,254,280,iPhone 6s Plus,DfyrpkSgM
34,"
                                                                                                    【扩散！冬天绝不能做的九件事！】近日，江苏省质监局发布抽检报告，其中20元以下的橡胶热水袋合格率只有两成多。冬季，有些不起眼的“小事”，不注意就可能酿成大祸！在开暖气的车内睡觉，可能一氧化碳中毒；电暖气上盖衣服，可能造成火灾…更多↓↓不得不知的安全提醒，转给你关心的每个人！ ????????                                            ", 2016-1-30 19:10,12,3,9,iPhone 6s Plus,Dfy9z1Y6j
35,"
                                                                                                    【九图带你看懂，2月1日起哪些新规将影响你我生活！】①房地产广告禁止承诺学区房；②家政服务两项国家标准开始实行；③公路工程建设项目招标投标活动更加规范；④强化对货币市场基金投资组合的风险控制；④营改；⑤新的《婚姻登记工作规范》实施；⑥进口复合橡胶实施法定检验。 ????????                                            ", 2016-1-30 17:51,3,1,10,iPhone 6s Plus,DfxDGuUDo
36,"
                                                                                                    【你发现了吗？12306官网首页有余票信息！】30日起，12306网站首页增加“余票动态信息”，滚动显示4日内重点方向列车余票信息，数据每半小时更新一次，如需查询，可进入“车票预订”页面。互联网止售时间已由开车前2小时调整为30分钟。你要买的车票还有余票不？@人民日报 ????????                                            ", 2016-1-30 16:55,5,2,8,iPhone 6s Plus,DfxgKBnum
37,"
                                                                                                    #天气提示# 【未来三天阴雨潮湿】31日多云转阴天有小雨，早晚有轻雾，雨时能见度低，背阴处回南现象持续，气温15-19℃；2月1-2日受冷空气和切变线影响，有小到中雨，2日最低气温10℃左右，沿海和高地偏北风清劲，天气阴冷潮湿；3-5日多云间阴天，可见阳光，回南天结束。@深圳天气 ????????                                            ", 2016-1-30 16:25,4,2,3,iPhone 6s Plus,Dfx4Fdy7p
38,"
                                                                                                    @广东虎门大桥有限公司: G9411虎门大桥往广深高速方向，K41+000(南沙B站至威远站路段)，2016年01月30日 15时16分，因车流量大，现场交通缓慢，事件仍在进行中。                                            ", 2016-1-30 15:26,转发,评论,1,微博 weibo.com,DfwGHaI2K
39,"
                                                                                                    【这41款手机软件有毒：如安装速卸载！】@工信微报 近日公布的电信服务质量通告显示，四季度对40家手机应用商店的应用软件进行了技术检测，共发现不良软件41款，涉及违规收集使用用户个人信息、恶意“吸费”、强行捆绑推广其他无关应用软件等问题。快对照黑名单↓扩散周知，如中招，快卸载！ ????????                                            ", 2016-1-30 15:16,23,11,12,iPhone 6s Plus,DfwCIpZsk
40,"
                                                                                                    福田区赤尾村和福田区劳动局路灯、上步立交箱变上步路一带的路灯及交通信号于8时52分恢复供电啦~                                            ", 2016-1-30 13:41,1,评论,1,iPhone 6s Plus,Dfw0ib6ri
41,"
                                                                                                    【收藏备用！适合送父母长辈的礼物清单！】世上最美好的事情就是：我已经长大，你还未老；我有能力报答，你仍然健康。从小到大，他们把所有好的都留给你，现在，你拿什么孝敬他们？春节将至，给父母长辈最实用的健康礼单↓↓爱别等，孝别迟，用小小心意，表达大大的孝心吧。 ????????                                            ", 2016-1-30 13:05,23,2,11,iPhone 6s Plus,DfvLpCIEG
42,"
                                                                                                    【4大 燃气“漏气”信号】①闻：深圳燃气在燃气中加了加臭剂，出现类似臭鸡蛋的味道则可能漏气②看：管道天然气客户在不用气时，较长时间观察燃气表的末位数字，如有变化则可能漏气③听：燃气泄漏会发出丝丝声，如有则漏气④测：用刷子沾上肥皂水涂抹可能的漏气部位，如起泡则可能漏气。                                            ", 2016-1-30 11:58,2,评论,2,iPhone 6s Plus,Dfvkdjs33
43,"
                                                                                                    【提醒：停电检修可能影响道路灯控】1月30日（星期六）9时至14时对土地投资开发中心、后海中心公园路段路灯箱停电检修。14时至18时对望海路1路灯箱停电检修，可能会对周边道路灯控带来影响!@深圳交警 请各位行经后海公园及望海路周边的车友服从现场交警指挥疏导。 ????????                                            ", 2016-1-30 11:24,转发,2,3,iPhone 6s Plus,Dfv6B4Sns
44,"
                                                                                                    【机场人多！ 请提前2小时办手续】随着春节临近，机场今起迎来客流高峰！预计单日出港将超7万人，预计单日出港旅客将突破7万人。机场方面提醒旅客，春运高峰务必提前2小时到达机场办理手续，同时旅客可尽量选择通过各种自助方式办理值机等手续，以减少排队等候时间。O网页链接 ????????                                            ", 2016-1-30 10:55,3,2,4,iPhone 6s Plus,DfuUDEbi5
45,"
                                                                                                    【深高速发布高峰期避堵路线指引】春运自驾返乡车流今日启动，预计2月4日迎来高峰。如何避开易拥堵路段？深圳高速公路股份有限公司昨日发布相关指引：一是充分利用新开通的高速公路，二是避开热门路段，适当绕行可能走得更快。O网页链接 ????????                                            ", 2016-1-30 10:33,2,2,1,iPhone 6s Plus,DfuLTc5X3
46,"
                                                                                                    【滨海大道红树林路段1路灯杆南侧灯笼起火】起火灯笼现已拆除，并恢复悬挂新灯笼。经检查，起火原因为近期天气潮湿，灯线接口的密封性不够好，加上滨海大道风比较大，灯笼摇晃后造成线路短路起火。现已安排全线巡查，@深圳市城市管理局 将进一步加强巡查力度和密度，确保不发生类似事故。 ????????                                            ", 2016-1-30 09:27,1,2,7,iPhone 6s Plus,DfukZ5Rv2
47,"
                                                                                                    #交通提示#注意啦！大广高速江西境内赣州至南康断段北上的车流量 比昨天有又进一步增加，拥堵的情况也在不断加剧，已经有十几公里出现了严重拥堵。墙裂建议从广东进入江西的车辆绕行济广高速通行，济广沿线路况良好！@深圳交警 ????????                                            ", 2016-1-30 09:26,3,6,赞,iPhone 6s Plus,DfukyeQoF
48,"
                                                                                                    【深圳10天54人煤气中毒 这些燃气使用常识你必须知道】自1月17日0点至26日下午4点，深圳“120”共接一氧化碳中毒报警54起，4人入院前死亡，原因均是沐浴时煤气中毒。@深圳市住房和建设局 邀你“参与燃气安全科普游戏 赢50元燃气抵用券”活动，总值18万元燃气抵用券。《九毛租房记》O网页链接 ????????                                            ", 2016-1-30 09:06,2,1,赞,iPhone 6s Plus,DfucuyLR6
49,"
                                                                                                    #突发# 【路灯停电信息速递】1月30日7时20分，福田区赤尾村一带因突发故障停电，影响福田区劳动局路灯、上步立交箱变上步路一带的路灯及交通信号，供电蜀黍已前往现场处理，虽说是周末了，但还是请过往车辆注意安全！@深圳交警 @福田发布 ????????                                            ", 2016-1-30 08:54,1,评论,4,iPhone 6s Plus,Dfu7O3yYo
50,"
                                                                                                    【洗澡注意通风透气，勿用直排式热水器】直排式燃气热水器将燃烧后的废气直接排放在室内，很不安全，现在国家已强令禁止；第二代是外排式热水器，其顶部装有排气管，将废气通过排气管引至室外；第三代强排式代热水器，机内装备了电动排气机，将废气通过顶部排气管强制排至室外。 O网页链接 ????????                                            ", 2016-1-30 08:53,7,1,2,iPhone 6s Plus,Dfu7ftdT3
51,"
                                                                                                    【这些都是霸王条款！】①干不满约定年限交违约金：约定违约金仅限于专项培训及竞业限制；②不签合同只试用：试用期是建立在劳动合同基础上的，最长不超过六个月；③单位说加班就要加班：加班每日不超1小时，因特殊原因要延长每天不超过3小时，每月不得超36小时。法律保障的权利，学习！ ????????                                            ", 2016-1-30 08:35,33,8,19,iPhone 6s Plus,Dfu06eFSj
52,"
                                                                                                    【湿度逐渐下降，可见阳光适宜晾晒】今天周末，有点弱冷空气影响，白天阴天渐转多云，部分时间可见阳光，湿度会逐渐下降，潮湿缓解。舒适的周末早晨，小编喊你起床准备洗衣服、晒衣服啦。过了今天这店儿要再等几天才能见到阳光了 ????????                                            ", 2016-1-30 08:09,4,4,13,iPhone 6s Plus,DftPyBFiR
53,"
                                                                                                    #早安深圳# @深圳燃气 提醒您：天气寒冷，严防一氧化碳中毒。使用燃气热水器时，应保持浴室良好通风，使用后要关闭燃气阀门。严禁使用直排式和烟道式燃气热水器！ ????????                                            ", 2016-1-30 08:07,1,评论,6,iPhone 6s Plus,DftOppC40
54,"
                                                                                                    #雕刻月光#用自信撑起一个自己，抬头走路，用心做事，你会发现：这个世界，原来如此的美丽，它一直就在你的眼睛里，在你的心里。晚安！ ????????                                            ", 2016-1-29 22:37,15,1,16,iPhone客户端,Dfq5dFogQ
55,"
                                                                                                    【前海去年实现辖区税收95.5亿元】去年南山区实现辖区税收收入718亿元，同比增长29.1%，创13年来的新高。其中前海税收也实现爆发式增长。截至去年12月下旬，前海正常开业户数逾6万户，较2014年增长1.82倍，累计实现辖区税收95.5亿元，增收64.7亿元，增长210.1%。 ????????                                            ", 2016-1-29 22:04,7,6,10,iPhone客户端,DfpRJbdLJ
56,"
                                                                                                    天气寒冷，严防一氧化碳中毒。使用燃气热水器时，应保持浴室良好通风，使用后要关闭燃气阀门。严禁使用直排式和烟道式燃气热水器！                                            ", 2016-1-29 21:47,2,1,2,iPhone客户端,DfpL3r9Yd
57,"
                                                                                                    天气寒冷，小伙伴们注意用电用气安全。正确选择使用符合安全要求的燃气热水器，使用时加强通风，保持空气流动，防止煤气中毒和窒息事故。一旦发现燃气泄漏事故，应及时通风，避免明火和静电，防止引发燃气火灾爆炸事故。                                            ", 2016-1-29 21:10,6,1,9,360安全浏览器,DfpvS4kBK
58,"
                                                                                                    #天气提示#【31日再转阴雨】@深圳天气 ：30日部分时间可见阳光，“回南天”现象缓解；31日南风加大，有小雨；2月1-2日受冷空气和切变线影响，有小到中雨，天气阴冷，2日最低气温将降至8-9℃，沿海和高地最大阵风7-8级；3日起可见阳光。深圳市气象台29日15:50发布 ????????                                            ", 2016-1-29 20:49,1,3,2,360安全浏览器,Dfpnj0FBG
59,"
                                                                                                    请大家帮忙分享一下，即使你不方便为环卫工人提供歇脚的场所，但是动一动手指，传递一份爱，也是一份善心。如果能被更多的商铺看到并加入到“爱心歇脚屋”关爱行动中来，那么，这个寒冷的冬天因为您而变得温暖。                                            ", 2016-1-29 19:55,13,5,4,360安全浏览器,Dfp1Daz4B
60,"
                                                                                                    #路况播报#【惠盐高速往深圳方向距离荷坳处车辆排队缓行】@深圳交警 ：19时06分，惠盐高速往深圳方向距离荷坳约3公里处，受之前事故影响，车辆排队缓行，交警正在现场处理，目前交通正在逐步恢复中。 ????????                                            ", 2016-1-29 19:45,转发,评论,3,360安全浏览器,DfoXAgqgV
61,"
                                                                                                    【2015年前海境外高端紧缺人才及个人所得税申报启动】@深圳市前海管理局 现开展2015年度前海境外高端人才和紧缺人才认定及个人所得税财政补贴申报工作，申报时间自2016年2月1日至2016年3月15日，咨询电话为0755-88988988。申请人条件及申请程序详见：O通知公告-前海门户网站 ????????                                            ", 2016-1-29 18:34,5,4,6,iPhone客户端,DfoutEGg9
62,"
                                                                                                    #提醒#【华福路路灯低压变压器1月30日将迁移】华福路路灯低压变压器将于1月30日迁移，时段为6点至18点，预计将影响5个路口：华富振中，华富振华，深南华富，振中中航，华富华新，@深圳交警 已经安排人员准备发电，同时加强疏导。 ????????                                            ", 2016-1-29 17:54,转发,1,3,微博 weibo.com,DfoexiuVT
63,"
                                                                                                    1月28日下午4点至1月29日下午4点，@深圳急救120 又接一氧化碳中毒报警22个，又有1人院前死亡//@深圳微博发布厅: 据@深圳急救120 最新统计数据显示，1月26日下午4点至1月28日下午4点，深圳“120”共接一氧化碳中毒报警41个。其中，有1人院前死亡。                                            ", 2016-1-29 17:24,7,6,9,微博 weibo.com,Dfo2gCK5A
64,"
                                                                                                    【前海52个工地开展安全专项整治】@深圳市前海管理局：前海合作区公共安全和安全生产工作动员部署大会在前海召开，并公布《关于加强前海合作区安全生产管理的工作方案》。为确保城市安全运行和人民群众生命财产安全，前海合作区对52个工地施工安全开展专项整治行动，形成“问题清单”，逐个清理整改。 ????????                                            ", 2016-1-29 16:47,转发,评论,1,微博 weibo.com,DfnNfjdjX
65,"
                                                                                                    【深圳东站设立13台自助售取机】@深圳市交通运输委员会: 为加快旅客验证进站，深圳东站设置了8个实名制验证口、1个爱心快速通道。爱心快速通道旁，增设了公安制证点，方便旅客补办身份证件。针对春运期间来站取票的高峰客流，深圳东站在BC票厅外侧增设自助售取机13台。O深圳东站设立13台自助售取机 ????????                                            ", 2016-1-29 16:18,3,3,2,微博 weibo.com,DfnBu2uO2
66,"
                                                                                                    【春节不想堵在高速路上？看攻略】2016年春节（2月7日0时至2月13日24时），深圳地区高速公路继续对7座及以下小型客车实施免费放行，7座以上客车及货车将继续收费。本周末深圳将迎来高速出行高峰，为此深高速针对往年出行特点，制定了一套出行指引，方便市民出行，避免被堵在路上。O春节不想堵在高速路上？看攻略 ????????                                            ", 2016-1-29 15:52,2,3,8,360安全浏览器,DfnqMBJRN
67,"
                                                                                                    @深圳地铁运营 ：深圳地铁百鸽笼站应急联合演练由于天气原因取消。                                            ", 2016-1-29 15:21,转发,2,6,iPhone客户端,Dfne2rARh
68,"
                                                                                                    【宝安650万元重奖创新个人和企业】@阳光宝安 ：昨天上午，宝安区科技奖励大会为科技工作者及单位颁发650万元奖金，表彰为宝安科技创新和经济社会发展作出突出贡献的个人和单位。其中，“含金量”最高的科学技术区长奖花落华讯方舟、裕同科技两家企业。华讯方舟、裕同科技获区长奖。 ????????                                            ", 2016-1-29 15:00,转发,1,4,微博 weibo.com,Dfn5x0lRW
69,"
                                                                                                    【深圳联合检查清理违法乱搭建】昨日从深圳市查违办获悉，为落实查违“1+2”文件，排除安全隐患，由深圳市查违办牵头，联合@深圳市城市管理局 、@深圳市规划和国土资源委 相关单位，组成40多人的联合检查组，近日连续对深圳41处违法乱搭建清理情况进行了联合检查，共拆除19处违法乱搭建。 ????????                                            ", 2016-1-29 14:35,1,4,5,360安全浏览器,DfmVyhCPm
70,"
                                                                                                    【春节防骗小技巧 诈骗短信连连看】每逢年关将至，在全国人民喜迎新年的和谐氛围中，总有那么一小股恶势力暗流涌动，他们或背包穿行大街小巷，或躲在一个阴暗的角落暗自窃喜，依靠着一台伪基站，散布各种诈骗短信，损害无辜群众的利益。今天@12321举报中心 就帮您撕下诈骗短信的伪装，还原事实真相↓↓ ????????                                            ", 2016-1-29 13:30,3,评论,1,微博 weibo.com,Dfmv0lUeR
71,"
                                                                                                    【深圳市委：打造最有含金量的社区党委书记岗位】　2015年12月31日，深圳市委书记马兴瑞审定签发了市委办公厅今年文件的“收官之作”—《关于推进社区党建标准化建设的意见》。《意见》从组织建设、服务群众和工作职责等五个方面，为深圳642个社区的各项党建工作任务制定了统一标准、规范、流程，对基 ????????...展开全文c                                            ", 2016-1-29 13:02,3,7,8,360安全浏览器,DfmjSFLZD
72,"
                                                                                                    【路遇塌陷，冷静应对】@罗湖城事 ：深圳遭大雨连日冲刷，易导致土质疏松，发生路面塌陷情况，小伙伴们在外行走的时候，要注意安全，多留意路面情况噢。如遇塌陷情况也不要慌张，尽快远离坍塌危险区域，绕道通行，立即报警或是拨打12319热线也可以哦。安全知识学起！ ????????                                            ", 2016-1-29 12:23,6,1,4,360安全浏览器,Dfm47cgGl
73,"
                                                                                                    【深圳市取消暴雨黄色、雷电预警】@深圳天气 ：强降雨将趋于结束，市气象台于01月29日11时50分在深圳取消暴雨黄色、雷电预警，市民仍需注意远离河道和危险边坡等。 ????????                                            ", 2016-1-29 11:50,4,1,6,360安全浏览器,DflQEb4QF
