序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    【晚间天气预报】全市今天夜里到明天白天晴到多云，东南风3到4级，沿海海面：东南风5到6级阵风7级，浪高1.5米，水温30度。明晨最低气温：26度左右，明天最高气温：33到34度。2日多云到阴有阵雨或雷雨，雨量中等局部大；3日阴有阵雨或雷雨。 ????????                                            ", 2016-7-31 16:27,转发,评论,赞,盐城气象,E1oPSvjjq
2,"
                                                                                                    【空气质量日报】昨日空气质量指数（AQI）为74，良，首要污染物为臭氧，目前空气质量为优。明日空气质量扩散条件二级，较有利于空气污染物稀释、扩散和清除。预计明日空气质量为良。(市环境监测中心站和市气象台联合发布) ????????                                            ", 2016-7-31 16:23,转发,评论,1,盐城气象,E1oOloARI
3,"
                                                                                                    【午间天气预报】#高温报告#全市今天下午到夜里晴到多云，东南风4级，今天最高气温：35度左右，明晨最低气温：26到27度。沿海海面：东南风5到6级阵风7级，浪高1.5米，水温30度。1日多云，局部地区有时阴有阵雨或雷雨；2日多云到阴有阵雨或雷雨，雨量中等局部大。 ????????                                            ", 2016-7-31 10:31,转发,评论,赞,盐城气象,E1mvFwtbk
4,"
                                                                                                    【空气污染扩散条件预报】根据江苏省城市空气质量时报显示：今日8时我市AQI指数为41，PM2.5最近1小时均值为20微克/立方米，空气质量为优。预计今天下午到夜里晴到多云，东南风4级，我市空气污染气象条件等级为二级：较有利于空气污染物稀释、扩散和清除。 ????????                                            ", 2016-7-31 10:05,转发,评论,赞,盐城气象,E1ml6awnD
5,"
                                                                                                    【天气实况】昨天全市晴到多云，局部阴有雨，昨天最高气温34.9-36.9度，市区36.4度，响水本站出现了6.3毫米降水，今天早晨最低气温在25.4-27.7度，市区27.0度。 ????????                                            ", 2016-7-31 08:45,转发,评论,2,微博 weibo.com,E1lOC5ooT
6,"
                                                                                                    【天气实况】昨天全市晴到多云，局部阴有雨，昨天最高气温34.9-36.9度，市区36.4度，响水本站出现了6.3毫米降水，今天早晨最低气温在25.4-27.7度，市区27.0度。 ????????                                            ", 2016-7-31 08:44,转发,评论,3,微博 weibo.com,E1lO97Rry
7,"
                                                                                                    【实景天气】 ????????                                            ", 2016-7-31 08:38,转发,评论,1,微博 weibo.com,E1lLI9jem
8,"
                                                                                                    【早间天气预报】#高温报告#今天晴转多云，东南风4级。今天最高气温35度左右，明晨最低气温26到27度。 沿海海面：今天晴转多云，东南风5到6级阵风7级，浪高1.5米，水温30度。天气趋势：8月1日多云，局部地区有时阴有阵雨或雷雨，8月2日多云到阴有阵雨或雷雨。 ????????                                            ", 2016-7-31 05:52,1,2,1,盐城气象,E1kGby9Ui
9,"
                                                                                                    今天高温黄色预警信号解除，又有小伙伴来咨询预警信号的问题啦，根据江苏最新的预警标准，黄色是37度哟，解除了之后不代表没有35度的高温呢，全市明天仍然可能有35度左右的高温，但后天开始高温就暂告一段落了哟，2-4日最高气温在30-33度呢~                                            ", 2016-7-30 17:46,转发,评论,7,360安全浏览器,E1fVzbgIY
10,"
                                                                                                    【晚间天气预报】#高温报告#全市今天夜里到明天白天晴转多云，东南风4级，沿海海面：东南风5到6级阵风7级，浪高1.5米，水温30度。明晨最低气温：26度左右，明天最高气温：35度左右。1日多云，局部有时阴有阵雨或雷雨；2日多云转阴，大部分地区有阵雨或雷雨。 ????????                                            ", 2016-7-30 16:31,1,评论,2,盐城气象,E1fr0r8jn
11,"
                                                                                                    【天气提醒】高温黄色预警信号解除啦~全市今天的最高气温都在37度以下（单位℃）：东台36.9、大丰36.3、盐城36.4、建湖36.2、射阳34.9、阜宁36.1、滨海36.1、响水36.5。受副高北抬和低层东南风场影响，31日我市高温强度和范围有所减弱，8月1日起我市高温天气将告一段落，2-4日最高气温30-33度。大家坚 ????????...展开全文c                                            ", 2016-7-30 16:25,2,5,4,360安全浏览器,E1foz9Bmf
12,"
                                                                                                    【预警信号解除】盐城市气象台2016年07月30日15时57分解除高温黄色预警信号。 ????????                                            ", 2016-7-30 16:03,转发,4,4,360安全浏览器,E1ffRk9Ap
13,"
                                                                                                    【空气质量日报】昨日空气质量指数（AQI）为82，良，首要污染物为PM2.5，目前空气质量为良。明日空气质量扩散条件二级，较有利于空气污染物稀释、扩散和清除。预计明日空气质量为良。(市环境监测中心站和市气象台联合发布) ????????                                            ", 2016-7-30 15:54,转发,评论,1,盐城气象,E1fc74TeN
14,"
                                                                                                    【实况天气】夏日午后的局地对流总是任性，出现地点让人捉摸不透。今天午后的对流性条件较好，需要关注局地雷阵雨、雷雨大风等强对流天气。看着35度和北边25度的对比，是不是很羡慕？是否都在求雨求一些清凉呢~ ????????                                            ", 2016-7-30 15:09,转发,3,4,360安全浏览器,E1eTWCep2
15,"
                                                                                                    【高温实况】目前全市的最高气温已达35度左右，想要出门度过快乐假期的朋友继续做好防暑降温工作哟~ ????????                                            ", 2016-7-30 11:45,转发,评论,1,微博 weibo.com,E1dz08Q95
16,"
                                                                                                    【午间天气预报】#高温报告#全市今天下午到夜里晴到多云，局部有时阴有阵雨或雷雨，东南风3到4级，有雷雨地区雷雨时短时阵风8到9级，今天最高气温：36度左右，明晨最低气温：27到28度。沿海海面：东南风5到6级阵风7级，浪高1.5米，水温30度。31日晴到多云；1日多云，局部有时阴有阵雨或雷雨。 ????????                                            ", 2016-7-30 10:11,2,评论,3,微博 weibo.com,E1cX9o6F9
17,"
                                                                                                    【空气污染扩散条件预报】根据江苏省城市空气质量时报显示：今日8时我市AQI指数为103，PM2.5最近1小时均值为77微克/立方米，空气质量为轻度污染。预计今天下午到夜里晴到多云，局部有时阴有阵雨或雷雨，东南风3到4级，有雷雨地区雷雨时短时阵风8到9级，我市空气污染气象条件等级为二级：较有利于空气污 ????????...展开全文c                                            ", 2016-7-30 10:09,转发,评论,2,微博 weibo.com,E1cW4iswz
18,"
                                                                                                    【天气实况】昨天全市多云，局部阴有阵雨或雷雨，昨天最高气温36.0-38.1度，市区37.7度，降水量0.0-8.3毫米，今天早晨最低气温在27.8-29.8度，市区28.6度。 ????????                                            ", 2016-7-30 08:37,1,4,4,360安全浏览器,E1ckMkYDr
19,"
                                                                                                    【实景天气】 ????????                                            ", 2016-7-30 08:32,转发,评论,4,360安全浏览器,E1ciW1pPc
20,"
                                                                                                    早间天气预报 ????????                                            ", 2016-7-30 05:59,2,评论,赞,盐城气象,E1bixas3Q
21,"
                                                                                                    盐都南部、东台、大丰要注意要注意！！！！                                            ", 2016-7-29 17:57,1,3,1,微博 weibo.com,E16zyEOgU
