序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
29,"
                                                                                                    江苏重拳打击电信网络诈骗                                            ", 2016-7-19 09:46,3,2,16,iPhone 6,DFuxJdYeg
30,"
                                                                                                    “考拉”反省任全牛道歉，揭下“维权律师”唯钱是举的遮羞布O网页链接 ????????                                            ", 2016-7-19 08:22,转发,1,2,iPhone 6,DFtZJdNLw
31,"
                                                                                                    【制造、传播谣言，要承担哪些法律责任？】关于生活、关于健康、关于明星，甚至是在灾难面前，总有那么些不法分子制造谣言、散播谣言，误导群众，扰乱社会秩序！注意，散布、传播谣言，可是要承担法律责任的！ ????????                                            ", 2016-7-18 18:15,7,5,4,微博 weibo.com,DForIzWpA
32,"
                                                                                                    【2015-2016袭警报告 每18小时发生一起袭警事件】                                            ", 2016-7-18 17:15,转发,1,123,微博 weibo.com,DFo3oqK0t
33,"
                                                                                                    一路走好！                                            ", 2016-7-18 15:13,4,6,58,微博 weibo.com,DFnfUkfwC
34,"
                                                                                                    《“按图施工”建设平安江苏》                                            ", 2016-7-18 13:13,转发,评论,247,iPhone 6,DFmtlvY7U
35,"
                                                                                                    公安机关打击涉烟经济犯罪集中收网取得重大战果O网页链接 ????????                                            ", 2016-7-18 09:09,1,评论,3,微博 weibo.com,DFkSlgYrk
36,"
                                                                                                    转发微博                                            ", 2016-7-15 16:50,转发,评论,555,iPhone 6s,DEVBO0l0d
37,"
                                                                                                    公安部通缉十名重大“盗抢骗”犯罪在逃人员                                            ", 2016-7-15 12:49,1,评论,220,iPhone 6,DEU1ZBxhZ
38,"
                                                                                                    市区一位出租车司机被乘客拍下曝光。开车途中同时使用三部电子设备，兄弟，你是想上天哪？！开车就该全神贯注地开，作为职业驾驶人，尤应谨记，你的方向盘关系一车人的安全！！ ????????                                            ", 2016-7-15 09:55,8,14,10,iPhone 6s,DESTpnhyb
39,"
                                                                                                    O发现他们立刻报警 | 警方邀你破案第六季第六季“邀你破案”新鲜出炉，期待您的继续给力支持！ ????????                                            ", 2016-7-14 21:49,2,评论,3,iPhone 6,DEO8Enbbn
40,"
                                                                                                    O网页链接“考拉”就律师任全牛网上造谣向法院提起民事诉讼 ????????                                            ", 2016-7-14 10:45,转发,评论,1,iPhone 6,DEJNdAyUR
41,"
                                                                                                    最美是你                                            ", 2016-7-13 09:36,1,1,18,iPhone 6s,DEzUCgdf8
42,"
                                                                                                    中国的领土主权和海洋权益，不需要别人仲裁。中国，一点都不能少，一寸都不会让。                                            ", 2016-7-12 21:45,5,1,613158,iPhone 6,DEvfQ839i
43,"
                                                                                                    ????黄海东路（文港路至通榆河桥）整治工程，因征地拆迁及天气等因素影响。经研究决定黄海东路（文港路至范公路段）封闭时间从2016年7月11日延期至2016年8月15日。封闭施工期间禁止一切车辆及行人通行，请过往车辆及行人提前从文港路、范公路、毓龙路等道路择道绕行。 ????????                                            ", 2016-7-12 21:35,3,1,6,iPhone 6,DEvbR58lo
44,"
                                                                                                    为稳定当前社会治安和交通安全形势，有效压降涉车涉路案件和道路交通安全事故，彻底遏制 “开车不上规矩、骑车不上规矩、走路不上规矩、停车不上规矩”四不上规矩现象，市公安局交警支队从即日起至9月底，在市区范围内开展道路交通治安大整治“百日行动”。O警方召开“百日行动”誓师大会 重拳出击整治交... ????????                                            ", 2016-7-12 21:32,1,8,7,iPhone 6,DEvaOnTrU
45,"
                                                                                                    黄明：积极配合道路交通安全法执法检查不断提升执法能力服务水平O网页链接 ????????                                            ", 2016-7-12 21:29,转发,评论,2,iPhone 6,DEv9rfYKO
46,"
                                                                                                    盐城交警开展“百日行动”，零容忍着力解决十大交通突出问题！O??【今日头条】盐城交警厉兵秣马开展“百日行动... ????????                                            ", 2016-7-10 21:15,3,6,4,iPhone 6,DEccTj5GU
47,"
                                                                                                    上海一网民微博感谢盐城高速交警，原来是……O上海一网民微博感谢盐城高速交警，原来是因为... ????????                                            ", 2016-7-10 20:06,1,2,35,iPhone 6,DEbKInbvY
48,"
                                                                                                    三封微博公开信揭开“维权律师”双重骗局O网页链接 ????????                                            ", 2016-7-10 19:59,转发,评论,赞,iPhone 6,DEbI8elf6
49,"
                                                                                                    任全牛对造谣供认不讳 当事人回应：请呵护法律维护律师职业公信力O网页链接 ????????                                            ", 2016-7-10 19:55,转发,评论,1,iPhone 6,DEbGzAMjC
50,"
                                                                                                    转发微博                                            ", 2016-7-10 18:43,转发,3,19,iPhone 6s,DEbdlCyhD
51,"
                                                                                                    转发微博                                            ", 2016-7-8 22:48,转发,1,43,iPhone 6s,DDTXubG4s
52,"
                                                                                                    坚决依法严打涉医违法犯罪绝不手软                                            ", 2016-7-8 20:26,转发,评论,186,iPhone 6,DDT1Sg4Un
53,"
                                                                                                    #你的安全我守护#????阜宁灾区，民警通过“发、贴、播、教”的形式，多措并举，向群众宣传安全防范知识：一是“发”安全，在治安室、安置点、派出所等重点部位发放警方提示宣传单；二是“贴”安全，在受灾区、安置点、治安室、村部等部位张贴警方提示告示；三是“播”安全，利用板湖小学、板湖中学、孔荡 ????????...展开全文c                                            ", 2016-7-7 10:48,5,3,10,360安全浏览器,DDFOLbrzq
54,"
                                                                                                    #你的安全我守护# 当银河倒泄，当暴雨狂骤，当浑浊的渍水淹没公路和街道，当人们寻找着躲避的归处，有一群人迎着如注大雨，默默出警——暴雨如注，射阳县局的交警在路面执勤，疏导交通畅通；小区淹水，民警帮助1楼的受涝家庭抢救物资；在乡村民警逐户排查，对危险房屋拉带警示，确保群众安全；吃着简陋 ????????...展开全文c                                            ", 2016-7-6 10:36,4,5,22,iPhone 6s,DDwjD90vz
55,"
                                                                                                                                                ", 2016-7-5 17:19,转发,评论,16,360安全浏览器,DDpwNdTcU
56,"
                                                                                                    #你的安全我守护# 针对近期强降雨天气，盐都区公安局闻警而动，全力以赴，切实担当起抢险救援的排头兵作用：大树倒伏在国道中央，交警大队国道中队民警立即移树，及时排除安全隐患；秦南镇小区积水，辖区派出所立即组织民警、消防队员前往排水；北龙港街道一活动板房被大风刮到路面，派出所民警在风雨 ????????...展开全文c                                            ", 2016-7-5 17:00,2,1,11,360安全浏览器,DDpoV2aMz
57,"
                                                                                                    盐城患癌民警游其祥坚守5年在岗位 他说工作是最好的良方 °盐城患癌民警坚守5年在岗位 他说工作是最好的... ????????                                            ", 2016-7-4 16:57,2,1,13,微博 weibo.com,DDfX8pDSx
58,"
                                                                                                    党员民警徐志良： 为办案没见上母亲最后一面 °党员民警徐志良 为办案没见上母亲最后一面 ????????                                            ", 2016-7-4 16:46,5,1,6,微博 weibo.com,DDfSCxlMJ
59,"
                                                                                                    雨天安全事故易发，提前做好防范！                                            ", 2016-7-4 13:02,2,评论,949,微博 weibo.com,DDepA7FOX
60,"
                                                                                                    范公路（大庆路至五星车站路段）由于积水比较深，已封闭，请过往车辆绕道行驶                                            ", 2016-7-4 11:06,1,评论,6,微博 weibo.com,DDdEECxKK
61,"
                                                                                                    #你的安全我守护# 雨中排堵保畅、保障道路畅通，只为您能平安回家，为群众安居出行保驾护航， 盐城公安一直都在！????????@平安江苏 ????????                                            ", 2016-7-4 10:45,11,12,59,微博 weibo.com,DDdw2ql7h
62,"
                                                                                                    #众志成城筑牢防汛抗洪线#【江苏公安机关全力以赴投入防汛救灾斗争，哪里有险情有灾情人民警察就出现在哪里】                                            ", 2016-7-4 09:58,2,评论,184,微博 weibo.com,DDddf0wEP
63,"
                                                                                                                                                ", 2016-7-3 17:21,1,评论,864,微博 weibo.com,DD6GmmE4i
64,"
                                                                                                    警方重拳打击欧洲杯期间赌球                                            ", 2016-7-3 17:19,转发,评论,103,微博 weibo.com,DD6FstQs7
65,"
                                                                                                    一分钟教你遭遇爆胎怎么办                                            ", 2016-7-3 11:18,4,评论,1,微博 weibo.com,DD4j4cEWl
66,"
                                                                                                    黄明强调 全力维护暑期道路交通安全形势稳定O网页链接 ????????                                            ", 2016-7-2 09:25,1,3,3,微博 weibo.com,DCU8zw9Xb
67,"
                                                                                                    【今天，中国共产党95岁生日，祝福！】                                            ", 2016-7-1 13:23,1,1,22115,微博 weibo.com,DCMgICRh3
68,"
                                                                                                    暴雨侵袭，盐城易积水路段全在这里！                                            ", 2016-7-1 13:17,2,评论,1,微博 weibo.com,DCMeayA68
69,"
                                                                                                    郭声琨：着力提升维护网络安全能力 积极推动网络社会治理创新O网页链接 ????????                                            ", 2016-7-1 09:14,转发,10,1,微博 weibo.com,DCKDU99I6
70,"
                                                                                                    公安部等12部门就改进和规范派出所出具证明工作公开征求意见O网页链接 ????????                                            ", 2016-6-30 11:57,转发,评论,赞,微博 weibo.com,DCChgm5X2
71,"
                                                                                                    《危急关头，警徽映得党旗红》-——盐城民警抗击“6??23”特大自然灾害纪实 °危急关头，警徽映得党旗红 ????????                                            ", 2016-6-30 11:04,1,1,13,微博 weibo.com,DCBW0dfqb
72,"
                                                                                                    #警方通报# 网民“小鱼儿”因发布不良言论被警方依法行政拘留                                            ", 2016-6-30 10:52,14,5,453,微博 weibo.com,DCBQSxil3
73,"
                                                                                                    O理性救灾 警惕六大骗局理性救灾 警惕六大骗局 ????????                                            ", 2016-6-29 21:17,转发,评论,3,iPhone 6,DCwwbwnnX
74,"
                                                                                                    民航青海机场公安局依法查处一起旅客扰乱公共场所秩序违法行为O网页链接 ????????                                            ", 2016-6-29 20:49,转发,2,1,微博 weibo.com,DCwkKEEQv
75,"
                                                                                                    灾害发生第七天，市公安局党员先锋突击队民警们依旧在灾区现场全力以赴，参加抢险救灾工作。党员民警们迅速适应岗位需要，服从命令，听从指挥，勇挑重担，顽强拼搏，与灾区人民共渡风雨，重燃希望 ????????                                            ", 2016-6-29 17:17,4,6,12,iPhone 6s,DCuWB3yP5
76,"
                                                                                                    这个灾区的孩子，强烈要求与特警队员合影。他说长大了也要做特警，为人民服务。 ????????                                            ", 2016-6-29 17:14,2,2,24,iPhone 6s,DCuVyjztI
77,"
                                                                                                    7月1日起，我市开始异地受理天津、河北、辽宁、吉林、上海、浙江、安徽、福建、江西、山东、河南、湖南、重庆、四川、陕西等15个省市户籍人员居民身份证换领、补领业务。除此之外，我市户籍人员到相关15个省市合法稳定就业、就学、居住的，也可在居住地申请办理居民身份证换领、补领业务。市公安 ????????...展开全文c                                            ", 2016-6-29 16:38,1,评论,3,iPhone 6s,DCuGXdHCu
78,"
                                                                                                    6月29日下午，阜宁县在铁军广场举行“6.23”龙卷风冰雹特别重大自然灾害遇难者悼念活动，向全体遇难者默哀。 ????????                                            ", 2016-6-29 16:36,20,6,40,iPhone 6,DCuGlFJ5W
79,"
                                                                                                    江苏全面启动外省市户籍人员居民身份证异地受理工作                                            ", 2016-6-29 09:06,5,评论,24,微博 weibo.com,DCrJArj4U
80,"
                                                                                                    O全力以赴服务灾后重建维护社会稳定全力以赴服务灾后重建维护社会稳定 ????????                                            ", 2016-6-28 22:36,1,评论,9,iPhone 6,DCnBT4sPH
81,"
                                                                                                    群众需要我们 我们与群众心连心O【亭湖警方支援灾区】群众需要我们 我们与群... ????????                                            ", 2016-6-28 22:28,转发,评论,2,iPhone 6,DCnyxkaFT
82,"
                                                                                                    民警刘欢：第一次感觉自己弱小O【阜宁手记】民警：第一次感觉自己弱小 ????????                                            ", 2016-6-28 22:27,转发,1,4,iPhone 6,DCny658Mj
83,"
                                                                                                    灾区的食品卫生该注意什么？O灾区的食品卫生该注意什么？大家都要看！ ????????                                            ", 2016-6-28 20:29,1,评论,1,iPhone 6,DCmMgwJMZ
84,"
                                                                                                    风灾过后，灾区群众要注意这些O风灾过后，灾区群众要注意这些 ????????                                            ", 2016-6-28 20:24,转发,评论,2,iPhone 6,DCmK8bzFQ
85,"
                                                                                                    O阜宁女民警救灾“妇唱夫随” 发动亲友投入救援阜宁女民警救灾“妇唱夫随” 发动亲友投入救援 ????????                                            ", 2016-6-28 20:22,1,评论,5,iPhone 6,DCmJibtoU
86,"
                                                                                                    O阳光总在风雨后 乌云上有晴空灾害发生第六天，市公安局党员先锋突击队民警们依旧在灾区现场全力以赴，参加抢险救灾工作。党员民警们迅速适应岗位需要，服从命令，听从指挥，勇挑重担，顽强拼搏，与灾区人民共渡风雨，重燃希望。 ????????                                            ", 2016-6-28 20:18,1,评论,10,iPhone 6,DCmHKqTRr
87,"
                                                                                                    灾区群众生产生活正有序恢复！O【快讯】灾区群众生产生活正有序恢复！ ????????                                            ", 2016-6-28 14:33,转发,评论,5,iPhone 6,DCkrydZa8
88,"
                                                                                                    风魔肆虐 他们中流砥柱 ——盐城公安民警“6·23”抢险救灾纪实O风魔肆虐 他们中流砥柱 ——盐城公安民警“6·23”... ????????                                            ", 2016-6-28 13:44,1,评论,7,iPhone 6,DCk7IoUYG
89,"
                                                                                                    阜宁的自述: 有你们，我不怕!????O网页链接 ????????                                            ", 2016-6-28 13:42,3,评论,19,iPhone 6,DCk6UbSVO
90,"
                                                                                                    O【警惕】救灾现场别成了这些人的作秀场【警惕】救灾现场别成了这些人的作秀场 ????????                                            ", 2016-6-28 13:35,6,3,7,iPhone 6,DCk4hERxR
91,"
                                                                                                    直击盐城交警护卫生命通道的72小时……O直击盐城交警护卫生命通道的72小时…… ????????                                            ", 2016-6-28 07:07,1,1,4,iPhone 6,DChwIot2W
92,"
                                                                                                    灾害发生后，市公安局巡特警支队迅速启动应急响应预案，集结120名警力携带抢险救援装备，火速驰援阜宁灾区，与时间赛跑，为生命而战。O盐城巡特警：风雨中的守护者 ????????                                            ", 2016-6-27 21:44,2,1,6,iPhone 6,DCdQk6UTC
93,"
                                                                                                    灾区抢险救援工作正有条不紊地展开，并不断取得新进展。让我们一起走近这支为抢险救援打开绿色通道的公安队伍——坚守救援一线的市公安局亭湖分局党员先锋突击队。O公安党员先锋突击队 为救援打开绿色通道 ????????                                            ", 2016-6-27 21:40,转发,评论,9,iPhone 6,DCdOC0Kvc
94,"
                                                                                                    【盐城抢险救灾深入扎实推进 灾区生产正逐步恢复】                                            ", 2016-6-27 18:45,1,评论,3,微博 weibo.com,DCcFlxHK0
95,"
                                                                                                                                                ", 2016-6-27 17:00,15,4,17968,微博 weibo.com,DCbZ2rdoE
96,"
                                                                                                    【阜宁县交通运输局通告】因抢险救灾需要，阜益线部分路段进行交通管制，经协调，从即日起至2016年6月30日24:00，请来往车辆选择阜建高速公路行驶，阜建高速东沟至阜宁段免费放行。 ????????                                            ", 2016-6-27 14:03,8,4,15,iPhone 6,DCaOXoDCU
97,"
                                                                                                    受灾群众得到妥善安置，记者探访灾区部分安置点O头条｜受灾群众得到妥善安置，记者探访灾区部... ????????                                            ", 2016-6-27 12:54,转发,1,2,iPhone 6,DCan1vZsr
98,"
                                                                                                    【盐城纪委：严肃查处借抗灾救灾违纪违规行为】盐城市纪委将加强对抗灾救灾资金物资筹集、采购、分配、拨付、发放、使用等各个环节的监督检查，确保救灾物资公平、公正、及时、有序发放；加强对社会捐赠资金统计和公告情况的监督检查，对灾后恢复重建项目计划安排、建设资金使用等方面情况的监督 ????????...展开全文c                                            ", 2016-6-27 11:56,2,7,10,微博 weibo.com,DC9ZlwprO
99,"
                                                                                                    //@公安部交通安全微发布: 回望风灾过后的那一幕幕，依然感动。 //@盐城交警: 国家经历大灾大难的时候。国人总能伸出援手之手。中国人的脊梁骨永远挺拔。                                             ", 2016-6-27 11:23,11,3,3178,微博 weibo.com,DC9M7fDkt
100,"
                                                                                                                                                ", 2016-6-27 11:21,1,评论,2,微博 weibo.com,DC9Le0KW6
101,"
                                                                                                    受到龙卷风冰雹影响，阜宁阿特斯阳光电力有限公司4万平米厂房受损，涉及多种危险化学品存在泄漏风险。截至26日晚，所有危化品已全部安全转移，后续将进行灾后重建并逐步恢复生产。27日上午，最后一波消防救援队全部撤离阿特斯！ ????????                                            ", 2016-6-27 11:12,转发,评论,15,iPhone 6,DC9HEEiWV
102,"
                                                                                                    盐城警方帮助受灾群众解决入院问题 °盐城警方帮助受灾群众解决入院问题 ????????                                            ", 2016-6-27 10:21,转发,3,赞,微博 weibo.com,DC9mWbVFS
103,"
                                                                                                    6.26国际禁毒日丨我市举办集中宣传活动，这些禁毒知识你要知道O6.26国际禁毒日丨我市举办集中宣传活动，这些... ????????                                            ", 2016-6-26 22:43,1,1,3,iPhone 6,DC4NrFJbp
104,"
                                                                                                    警徽在党旗下闪耀丨盐城公安“党员先锋突击队”救援灾区纪实O警徽在党旗下闪耀丨盐城公安“党员先锋突击队”... ????????                                            ", 2016-6-26 22:32,转发,评论,5,iPhone 6,DC4J3zoAl
105,"
                                                                                                    阜宁县陈良镇救灾物资发放情况！O我来到陈良，跟着救灾物资一起走…… ????????                                            ", 2016-6-26 19:19,3,4,8,微博 weibo.com,DC3sGd3AK
106,"
                                                                                                    “政府不问受灾人员？”、“警察不让发放物资”，谣言真相在这里！！ 再次呼吁大家：不造谣、不信谣、不传谣，为打胜抢险救灾这场硬仗作出应有的贡献！O昨天疯传朋友圈的视频，真相在这里！ ????????                                            ", 2016-6-26 19:13,10,8,8,iPhone 6,DC3qg63ol
107,"
                                                                                                    【国际禁毒日：珍爱生命，对毒品说不！】                                            ", 2016-6-26 17:51,2,评论,1081,微博 weibo.com,DC2ThzxZo
108,"
                                                                                                    记者探访阜宁龙卷风冰雹救灾现场                                            ", 2016-6-26 17:43,4,2,6276,微博 weibo.com,DC2PK1NXP
109,"
                                                                                                    【让灾区的孩子露出笑容】6月25日，盐城公安边防支队救援队第二梯队一行48人来到射阳县重灾区陈洋镇开展救援工作。救援队首先在射阳经济开发区陈洋办事处捐赠了生活物资25箱，紧接着，携带工具徒步来到陈洋居委会，清理道路，徒手从废墟中挽回财产损失，开展心理疏导。O让灾区的孩子露出笑容 ????????                                            ", 2016-6-26 17:21,15,6,35,iPhone 6,DC2GS6Cks
110,"
                                                                                                    盐城特警积极投身灾区重建 ????????                                            ", 2016-6-26 17:12,35,26,131,iPhone 6,DC2Dibrl1
111,"
                                                                                                    盐城交警护卫生命通道的48小时O护卫生命通道的48小时 ????????                                            ", 2016-6-26 16:37,转发,2,5,iPhone 6,DC2pfFrIf
112,"
                                                                                                    爱心物资如何到受灾百姓手里 记者见证分发流程 °爱心物资如何到受灾百姓手里 记者见证分发流程 ????????                                            ", 2016-6-26 14:37,5,5,13,微博 weibo.com,DC1CudxK2
113,"
                                                                                                    救援中挺立的钢铁脊梁—射阳公安干警、消防官兵抢险救灾剪影O【点赞】救援中挺立的钢铁脊梁—射阳公安干警... ????????                                            ", 2016-6-26 12:57,转发,评论,8,iPhone 6,DC0XMFcId
114,"
                                                                                                    盐城亭湖公安组织党员先锋突击队抢险救灾O亭湖公安组织党员先锋突击队抢险救灾 ????????                                            ", 2016-6-26 10:33,1,2,14,iPhone 6,DC019wF5h
115,"
                                                                                                    武警水电五支队180余人，携带挖掘机、装载机、破碎锤等41台套主战战备已到达灾区，主要配合江苏省输变电公司分四个任务方向承担吴滩镇至板湖镇周边21条线路，近8万户居民的供电恢复任务，同时帮助灾民生产自救。为了让受灾群众及时恢复生产生活，当地供电公司与水电五支队官兵不顾高温酷暑，加班加点工 ????????...展开全文c                                            ", 2016-6-26 10:28,5,1,25,微博 weibo.com,DBZZnloTv
116,"
                                                                                                    【阜宁县公安局关于灾区交通管制的通告】O??紧急扩散丨阜宁县公安局关于灾区交通管制的... ????????                                            ", 2016-6-26 10:21,9,3,5,微博 weibo.com,DBZWy903v
117,"
                                                                                                    逆风而行的“火线”英雄                                            ", 2016-6-26 09:39,2,评论,42,微博 weibo.com,DBZFuf2ly
118,"
                                                                                                    龙卷风到来时，他在废墟下“舍身护妻”----阜宁遭遇龙卷风灾害后，一张被网友誉为“患难见真情，愿来世还做夫妻”的感人照片在网上热传。 一男子被压在砖瓦散落的废墟下，他的身下还蜷着他的妻子。从男子的手臂和姿态可见，他是在天灾肆虐、房屋倾塌的一瞬间，用自己的身体与臂膀，为妻子遮灾挡难。 ????????                                            ", 2016-6-26 09:28,4,5,30,微博 weibo.com,DBZASurAG
119,"
                                                                                                    阜宁县陈良镇是风暴肆虐，受灾最严重、人员伤亡最多的地区之一。灾情发生后，当地派出所第一时间组织警力赶往现场展开救援，在险情四伏的废墟里，徒手刨出一条条生命。让我们跟随记者，了解这一个个感人的故事。O网页链接 ????????                                            ", 2016-6-26 03:03,4,3,12,iPhone 6,DBX4EAvzX
120,"
                                                                                                    盐城市对口援建地区——新疆伊犁州察布查尔县的小朋友用这样的方式为盐城受灾地区祈福。 ????????                                            ", 2016-6-26 02:50,5,3,24,iPhone 6,DBWZrD0JC
121,"
                                                                                                    江苏盐城阜宁救灾现场，来自连云港警备区的战士李小阳在清理倒塌房屋时，左手食指被电线切断。经当地医院紧急处理，李小阳被转往盐城市第一人民医院，成功进行断指再植手术。李小阳说，作为军人，随时要面对发生的一切。向他致敬！O网页链接 ????????                                            ", 2016-6-26 02:46,14,15,120,iPhone 6,DBWXLh8K6
122,"
                                                                                                    江苏消防总队周详总队长，也是本次救灾江苏的总指挥。年过半百的周总队长亲自奋战在最前线，他和1200多名战友已经连续奋战多天。向他致敬！ ????????                                            ", 2016-6-26 02:38,1,8,28,iPhone 6,DBWUHhsyu
123,"
                                                                                                    【伟大的母爱！29岁母亲用身体护住女婴不幸身亡 孩子毫发未伤】                                            ", 2016-6-26 02:30,6,2,161,iPhone 6,DBWRa2gMH
124,"
                                                                                                    6月25日晚上，阜宁县数百位群众自发聚集在县城天鹅湖公园自发举行烛光祭，祭奠龙卷风冰雹特大灾害中的遇难者，为阜宁祈福！ ????????                                            ", 2016-6-26 02:22,13,5,52,iPhone 6,DBWO6Axdm
